,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.10876991941034794,0.04811802128753788,1000,0.16605154417082668,0.07186310973278279,1000,0.132537020906806,0.06287127746774314,1000,6.139683740496635,3.8393462979595934,1000,0.0511929257347947,0.07036748579138138,1000,0.0015216254376908755,0.0022725110649820784,0.001988164362024917,0.12141079027687793,0.0022252152832030123
vanilla,0.11700147980079055,0.054095129278783426,1000,0.1787625429108739,0.07835954794554928,1000,0.1421660545989871,0.06986405206157953,1000,6.590666939973831,4.185407488592487,1000,0.05950879721459933,0.08149999920001863,1000,0.0017106381884221724,0.002477946479291035,0.0022092953108317354,0.13235420599877462,0.002577256267739597
curvature,0.17152303013205528,0.07632844233874171,1000,0.2539680634737015,0.10429054701058116,1000,0.20032630752027034,0.08706077536282653,1000,9.233629668593407,5.154765370122678,1000,0.1091845225400757,0.12909194144396308,1000,0.002413717280432532,0.0032979566697830098,0.0027531034500680395,0.16300799373348532,0.00408224562536009
