,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.14830292097479106,0.034297679175466875,1000,0.21770807912945747,0.0374505332060653,1000,0.2166619579643011,0.03691528167482274,1000,9.070772093296052,1.7356544322887155,1000,0.08328944355249406,0.03452384070199171,1000,0.0010845878465220115,0.0011842898451893437,0.001167363705591151,0.05488621236998836,0.001091739701951202
vanilla,0.25132910478115084,0.060105413708173294,1000,0.3748655023872852,0.06570457151944427,1000,0.3744855022132397,0.06561830716802292,1000,15.688179208755493,3.089223431638391,1000,0.24966086456179618,0.10368763055543077,1000,0.0019007000702453468,0.002077760986868742,0.002075033068555055,0.09768982245138783,0.00327889077741231
curvature,0.3596577067673206,0.08119930924092103,1000,0.5191388365924359,0.11708565036605764,1000,0.5126782705187798,0.1170240136322461,1000,21.482340502738953,5.116005438938389,1000,0.4762092702910304,0.20492801019588922,1000,0.0025677476163366844,0.0037025733647886973,0.0037006242401249174,0.1617822970885479,0.006480392685852184
