,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.1182533417902887,0.045618259431421254,1000,0.18343501782417299,0.05569090220546781,1000,0.1815722462758422,0.05478846579332149,1000,7.573137137889862,2.252203657409188,1000,0.06095679182279855,0.03472694133177661,1000,0.001442576026957489,0.001761100959189728,0.0017325634141312,0.07122093311974594,0.0010981623077945513
vanilla,0.21431725643575192,0.06291109159714385,1000,0.33908474481105805,0.06528610685542653,1000,0.33855677491426467,0.06471753281239431,1000,14.1424146900177,2.716960581088763,1000,0.20252186160534622,0.07347428175870067,1000,0.0019894233953445463,0.0020645279722828103,0.002046548082338486,0.08591783749135094,0.002323460798024562
curvature,0.489006475508213,0.07414590186759776,1000,0.7295878792107106,0.11722833921096008,1000,0.7264181745946408,0.11721311787337062,1000,30.413654193878173,5.38188452009026,1000,0.9315684343576431,0.32653297389090774,1000,0.002344699290689413,0.0037070855822545993,0.003706604241296429,0.1701901318748745,0.010325879286435623
