,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
1,rel_mean,stiefel,965,-0.00894768654991308,-0.007241487503051758,1.1992180167616758e-44,2.3984360335233517e-44
0,rel_mean,curvature,965,0.0658735019014907,0.03823833167552948,1.0,4.296735589910193e-149
