,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,interp,u_fine,80,620,409,14.522560119628906,18.608558654785156,18.608558654785156,0.3814021646976471,0.4754652678966522,0.47255203127861023,0.33816254138946533
1,vanilla,interp,u_fine,80,620,416,13.807494163513184,18.0750789642334,18.0750789642334,0.3625577986240387,0.4530271291732788,0.4506547152996063,0.31905126571655273
2,vanilla,interp,u_fine,80,620,407,14.706652641296387,18.623727798461914,18.623727798461914,0.38597387075424194,0.4828296899795532,0.47575223445892334,0.3387140929698944
3,vanilla,interp,u_fine,80,620,405,14.775705337524414,18.532798767089844,18.532798767089844,0.38743123412132263,0.4877898097038269,0.47641173005104065,0.3354146480560303
4,vanilla,interp,u_fine,80,620,416,13.807494163513184,18.0750789642334,18.0750789642334,0.3625577986240387,0.4530271291732788,0.4506547152996063,0.31905126571655273
5,vanilla,interp,u_fine,80,620,418,13.758082389831543,17.979904174804688,17.967004776000977,0.36096513271331787,0.4486105144023895,0.4457952678203583,0.3152473568916321
6,vanilla,interp,u_fine,80,620,402,14.77624797821045,18.429452896118164,18.429452896118164,0.38672730326652527,0.492832213640213,0.4785042107105255,0.33168429136276245
7,vanilla,interp,u_fine,80,620,402,14.77624797821045,18.429452896118164,18.429452896118164,0.38672730326652527,0.492832213640213,0.4785042107105255,0.33168429136276245
8,vanilla,interp,u_fine,80,620,414,13.922998428344727,18.17881965637207,18.17881965637207,0.3657820522785187,0.458387166261673,0.45548883080482483,0.3227241039276123
9,vanilla,interp,u_fine,80,620,407,14.706652641296387,18.623727798461914,18.623727798461914,0.38597387075424194,0.4828296899795532,0.47575223445892334,0.3387140929698944
10,vanilla,interp,u_fine,80,464,412,14.37073040008545,18.444332122802734,18.444332122802734,0.359500527381897,0.43684688210487366,0.43684688210487366,0.33222007751464844
11,vanilla,interp,u_fine,80,464,404,14.8350248336792,18.956005096435547,18.956005096435547,0.3743663728237152,0.4713103175163269,0.4547637104988098,0.3509083390235901
12,vanilla,interp,u_fine,80,464,418,14.091089248657227,18.117521286010742,18.117521286010742,0.34993305802345276,0.4281001389026642,0.42695093154907227,0.320551335811615
13,vanilla,interp,u_fine,80,464,410,14.484298706054688,18.647321701049805,18.647321701049805,0.3631783127784729,0.44267556071281433,0.44267556071281433,0.33957287669181824
14,vanilla,interp,u_fine,80,464,418,14.091089248657227,18.117521286010742,18.117521286010742,0.34993305802345276,0.4281001389026642,0.42695093154907227,0.320551335811615
15,vanilla,interp,u_fine,80,464,416,14.1604642868042,18.08576202392578,18.03985023498535,0.35254669189453125,0.42835429310798645,0.42577019333839417,0.3178088068962097
16,vanilla,interp,u_fine,80,464,415,14.209345817565918,18.141338348388672,18.094648361206055,0.354197233915329,0.4296937882900238,0.42740026116371155,0.31974250078201294
17,vanilla,interp,u_fine,80,464,405,14.798321723937988,18.89750099182129,18.89750099182129,0.37306469678878784,0.46668553352355957,0.4523778557777405,0.3487456440925598
18,vanilla,interp,u_fine,80,464,416,14.1604642868042,18.08576202392578,18.03985023498535,0.35254669189453125,0.42835429310798645,0.42577019333839417,0.3178088068962097
19,vanilla,interp,u_fine,80,464,402,14.882473945617676,19.206363677978516,19.154823303222656,0.3762846887111664,0.47974976897239685,0.4617574214935303,0.3583078682422638
20,vanilla,interp,u_fine,80,372,412,15.000091552734375,18.91150665283203,18.810014724731445,0.35828423500061035,0.43821993470191956,0.43821993470191956,0.3455241024494171
21,vanilla,interp,u_fine,80,372,409,15.253175735473633,19.209354400634766,19.095577239990234,0.3653915822505951,0.452679306268692,0.4427986145019531,0.3560948073863983
22,vanilla,interp,u_fine,80,372,420,14.229962348937988,17.9575252532959,17.9575252532959,0.33803749084472656,0.4244285821914673,0.4244285821914673,0.3149147629737854
23,vanilla,interp,u_fine,80,372,404,15.818278312683105,20.29848861694336,19.990764617919922,0.38109347224235535,0.48453208804130554,0.46180087327957153,0.3902643620967865
24,vanilla,interp,u_fine,80,372,419,14.304247856140137,18.014141082763672,18.014141082763672,0.3399902880191803,0.4250907897949219,0.4250907897949219,0.31690359115600586
25,vanilla,interp,u_fine,80,372,402,15.900927543640137,20.508363723754883,20.200498580932617,0.384033739566803,0.4905053675174713,0.4667808711528778,0.39849627017974854
26,vanilla,interp,u_fine,80,372,413,14.919081687927246,18.79216766357422,18.737394332885742,0.3560425639152527,0.4373128414154053,0.4373128414154053,0.3428612947463989
27,vanilla,interp,u_fine,80,372,412,15.000091552734375,18.91150665283203,18.810014724731445,0.35828423500061035,0.43821993470191956,0.43821993470191956,0.3455241024494171
28,vanilla,interp,u_fine,80,372,418,14.40222454071045,18.11888885498047,18.11888885498047,0.3425159156322479,0.4268333911895752,0.4268333911895752,0.3205997943878174
29,vanilla,interp,u_fine,80,372,406,15.63109302520752,19.92756462097168,19.648801803588867,0.3756906986236572,0.4740930497646332,0.45425987243652344,0.3770267963409424
30,vanilla,interp,u_fine,80,196,419,13.902058601379395,17.908367156982422,17.908367156982422,0.35556674003601074,0.4578220546245575,0.4578220546245575,0.3131929636001587
31,vanilla,interp,u_fine,80,196,414,14.084543228149414,18.06690788269043,18.064674377441406,0.3588394522666931,0.45994332432746887,0.45994332432746887,0.31868407130241394
32,vanilla,interp,u_fine,80,196,418,13.914291381835938,17.893245697021484,17.893245697021484,0.3556033968925476,0.45707374811172485,0.45707374811172485,0.31266433000564575
33,vanilla,interp,u_fine,80,196,404,14.38514232635498,18.268543243408203,18.268543243408203,0.36337563395500183,0.4691598117351532,0.4653756022453308,0.32591766119003296
