,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
1,rel_mean,stiefel,965,-0.019025582781573035,-0.014406904578208923,2.7434527336655358e-102,5.4869054673310715e-102
0,rel_mean,curvature,965,0.03790693073075052,0.02938421070575714,1.0,1.8693371456338312e-121
