step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,19.006635665893555,3.018484354019165,0.11594700068235397,26.03331184387207,3.297724962234497,0.00015528571384493262,vanilla,extrap,u_fine,240,0,170,605,8
48,20.51460075378418,3.086610794067383,0.04087580367922783,75.51193237304688,3.0556042194366455,1.8005847930908203,vanilla,extrap,u_fine,240,0,170,605,8
96,22.022563934326172,2.737656354904175,0.0559716634452343,48.911468505859375,3.3772075176239014,1.534875512123108,vanilla,extrap,u_fine,240,0,170,605,8
144,23.530529022216797,2.6997039318084717,0.05344388261437416,50.514739990234375,3.334066390991211,1.193981647491455,vanilla,extrap,u_fine,240,0,170,605,8
192,25.038494110107422,4.100870132446289,0.026811769232153893,152.95037841796875,3.3381686210632324,2.046645402908325,vanilla,extrap,u_fine,240,0,170,605,8
240,26.546457290649414,4.000239372253418,0.17035475373268127,23.48181915283203,3.2699391841888428,1.7107328176498413,vanilla,extrap,u_fine,240,0,170,605,8
0,22.14822769165039,1.978723168373108,0.00072045176057145,2746.50341796875,3.311478853225708,9.743813279783353e-05,vanilla,extrap,u_fine,240,1,170,705,8
48,23.656192779541016,2.721971273422241,0.0458364337682724,59.38444519042969,3.1742639541625977,1.032804250717163,vanilla,extrap,u_fine,240,1,170,705,8
96,25.16415786743164,3.5735509395599365,0.03483256325125694,102.59224700927734,3.2135472297668457,1.7009505033493042,vanilla,extrap,u_fine,240,1,170,705,8
144,26.672121047973633,3.7686972618103027,0.09829571843147278,38.34040069580078,3.3977279663085938,1.929026484489441,vanilla,extrap,u_fine,240,1,170,705,8
192,28.180086135864258,2.262850761413574,0.03354855999350548,67.45001220703125,3.3020129203796387,1.7848389148712158,vanilla,extrap,u_fine,240,1,170,705,8
240,29.688051223754883,2.62544584274292,0.033985380083322525,77.25221252441406,3.2680768966674805,1.1658939123153687,vanilla,extrap,u_fine,240,1,170,705,8
0,18.31548500061035,3.0180344581604004,0.02423384226858616,124.53800964355469,3.315258264541626,0.00011659467418212444,vanilla,extrap,u_fine,240,2,170,583,8
48,19.823450088500977,3.4848198890686035,0.05249686911702156,66.38147735595703,3.11143159866333,1.9937379360198975,vanilla,extrap,u_fine,240,2,170,583,8
96,21.33141326904297,2.592846632003784,0.021739216521382332,119.27046966552734,3.380488395690918,1.9493380784988403,vanilla,extrap,u_fine,240,2,170,583,8
144,22.839378356933594,2.5439298152923584,0.02850925363600254,89.23171997070312,3.318047285079956,1.1132444143295288,vanilla,extrap,u_fine,240,2,170,583,8
192,24.34734344482422,3.527857780456543,0.0979989618062973,35.998931884765625,3.240900993347168,1.5080987215042114,vanilla,extrap,u_fine,240,2,170,583,8
240,25.85530662536621,4.578365325927734,0.03975997492671013,115.15010833740234,3.2799253463745117,1.8348151445388794,vanilla,extrap,u_fine,240,2,170,583,8
0,17.687166213989258,2.2870452404022217,0.02297789417207241,99.53240966796875,3.29951810836792,9.50065950746648e-05,vanilla,extrap,u_fine,240,3,170,563,8
48,19.195131301879883,3.2398009300231934,0.017345638945698738,186.77899169921875,3.2002627849578857,1.2621088027954102,vanilla,extrap,u_fine,240,3,170,563,8
96,20.703096389770508,3.7879233360290527,0.019149180501699448,197.81124877929688,3.3751041889190674,1.586488127708435,vanilla,extrap,u_fine,240,3,170,563,8
144,22.2110595703125,2.6833112239837646,0.0017329929396510124,1548.3682861328125,3.312840223312378,1.418644905090332,vanilla,extrap,u_fine,240,3,170,563,8
192,23.719024658203125,2.7356488704681396,0.04621760919690132,59.190616607666016,3.2384047508239746,1.1533339023590088,vanilla,extrap,u_fine,240,3,170,563,8
