step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,19.006635665893555,4.2994890213012695,0.09854656457901001,43.62900924682617,3.297724723815918,0.00015528571384493262,vanilla,extrap,u_fine,240,0,170,605,11
48,20.51460075378418,3.612171173095703,0.021916497498750687,164.81517028808594,3.043833017349243,1.9552949666976929,vanilla,extrap,u_fine,240,0,170,605,11
96,22.022563934326172,2.9013912677764893,0.023099586367607117,125.60359954833984,3.36529803276062,1.1933375597000122,vanilla,extrap,u_fine,240,0,170,605,11
144,23.530529022216797,4.182826995849609,0.012314558029174805,339.66522216796875,3.3336353302001953,0.8138071894645691,vanilla,extrap,u_fine,240,0,170,605,11
192,25.038494110107422,4.614602088928223,0.015781208872795105,292.41119384765625,3.343099355697632,1.6844249963760376,vanilla,extrap,u_fine,240,0,170,605,11
240,26.546457290649414,4.306016445159912,0.021532651036977768,199.97613525390625,3.2819783687591553,1.8531053066253662,vanilla,extrap,u_fine,240,0,170,605,11
0,22.14822769165039,2.4616994857788086,0.011700646951794624,210.39002990722656,3.3114805221557617,9.743813279783353e-05,vanilla,extrap,u_fine,240,1,170,705,11
48,23.656192779541016,3.3445303440093994,0.024436570703983307,136.86578369140625,3.1605257987976074,0.928639829158783,vanilla,extrap,u_fine,240,1,170,705,11
96,25.16415786743164,4.647729396820068,0.006391945760697126,727.122802734375,3.2561583518981934,1.486438274383545,vanilla,extrap,u_fine,240,1,170,705,11
144,26.672121047973633,3.304352045059204,0.10149238258600235,32.55763626098633,3.388270616531372,1.8971993923187256,vanilla,extrap,u_fine,240,1,170,705,11
192,28.180086135864258,2.8906967639923096,0.029806682839989662,96.98149871826172,3.3240866661071777,1.3904117345809937,vanilla,extrap,u_fine,240,1,170,705,11
240,29.688051223754883,2.70296311378479,0.05297160893678665,51.02663803100586,3.262765884399414,0.9903748631477356,vanilla,extrap,u_fine,240,1,170,705,11
0,18.31548500061035,3.7642300128936768,0.02216302417218685,169.84280395507812,3.315260410308838,0.00011659467418212444,vanilla,extrap,u_fine,240,2,170,583,11
48,19.823450088500977,5.558775901794434,0.04254890978336334,130.64437866210938,3.1288905143737793,1.9868383407592773,vanilla,extrap,u_fine,240,2,170,583,11
96,21.33141326904297,2.243863582611084,0.05508214235305786,40.73667907714844,3.3692498207092285,1.3946651220321655,vanilla,extrap,u_fine,240,2,170,583,11
144,22.839378356933594,3.425077438354492,0.03909553587436676,87.6078872680664,3.327247142791748,0.9010707139968872,vanilla,extrap,u_fine,240,2,170,583,11
192,24.34734344482422,3.282271385192871,0.04223932325839996,77.70653533935547,3.2482080459594727,1.3904154300689697,vanilla,extrap,u_fine,240,2,170,583,11
240,25.85530662536621,4.691643714904785,0.06360998004674911,73.75640869140625,3.2748637199401855,1.7426605224609375,vanilla,extrap,u_fine,240,2,170,583,11
0,17.687166213989258,3.6182796955108643,0.01375914178788662,262.9727783203125,3.2995052337646484,9.50065950746648e-05,vanilla,extrap,u_fine,240,3,170,563,11
48,19.195131301879883,4.744931697845459,0.014505320228636265,327.11663818359375,3.2059435844421387,1.4261198043823242,vanilla,extrap,u_fine,240,3,170,563,11
96,20.703096389770508,2.952765703201294,0.027956523001194,105.61991882324219,3.361990451812744,1.7565253973007202,vanilla,extrap,u_fine,240,3,170,563,11
144,22.2110595703125,2.7303946018218994,0.05346124246716499,51.072410583496094,3.3180174827575684,1.1846295595169067,vanilla,extrap,u_fine,240,3,170,563,11
192,23.719024658203125,3.470529794692993,0.028657089918851852,121.10545349121094,3.244053363800049,1.035632610321045,vanilla,extrap,u_fine,240,3,170,563,11
