step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,21.017255783081055,2.284519910812378,0.01726897433400154,132.29042053222656,3.3028793334960938,0.00016439592582173645,vanilla,extrap,u_fine,80,0,170,669,12
16,21.519908905029297,2.1050004959106445,0.035931993275880814,58.58290481567383,3.259722948074341,0.5605279803276062,vanilla,extrap,u_fine,80,0,170,669,12
32,22.022563934326172,2.346222162246704,0.0331975482404232,70.674560546875,3.3675918579101562,1.1519804000854492,vanilla,extrap,u_fine,80,0,170,669,12
48,22.525218963623047,1.8192851543426514,0.004317775834351778,421.3477478027344,3.0563478469848633,0.856151819229126,vanilla,extrap,u_fine,80,0,170,669,12
64,23.027873992919922,1.7997710704803467,0.006927649490535259,259.79534912109375,3.2848191261291504,0.7226523756980896,vanilla,extrap,u_fine,80,0,170,669,12
80,23.530529022216797,2.6595044136047363,0.012000498361885548,221.6161651611328,3.342961072921753,1.0356807708740234,vanilla,extrap,u_fine,80,0,170,669,12
0,26.10663414001465,2.7151196002960205,0.060479141771793365,44.89348602294922,3.292135715484619,8.828825957607478e-05,vanilla,extrap,u_fine,80,1,170,831,12
16,26.609289169311523,3.0792698860168457,0.034936513751745224,88.1390151977539,3.253662586212158,1.0376508235931396,vanilla,extrap,u_fine,80,1,170,831,12
32,27.1119441986084,2.785003423690796,0.03546299785375595,78.53265380859375,3.369141101837158,1.246437668800354,vanilla,extrap,u_fine,80,1,170,831,12
48,27.614599227905273,2.6077077388763428,0.02815336547791958,92.62508392333984,3.0116171836853027,1.2558810710906982,vanilla,extrap,u_fine,80,1,170,831,12
64,28.11725425720215,1.646541953086853,0.03829578682780266,42.99538040161133,3.3175055980682373,1.3672447204589844,vanilla,extrap,u_fine,80,1,170,831,12
80,28.619909286499023,2.523282766342163,0.024088969454169273,104.74847412109375,3.373687505722046,1.3298882246017456,vanilla,extrap,u_fine,80,1,170,831,12
0,19.886281967163086,2.5777180194854736,0.0708286315202713,36.39373016357422,3.2888100147247314,0.00013326675980351865,vanilla,extrap,u_fine,80,2,170,633,12
16,20.38893699645996,2.8092660903930664,0.04994386434555054,56.24847412109375,3.246687650680542,0.9743715524673462,vanilla,extrap,u_fine,80,2,170,633,12
32,20.891592025756836,2.353443145751953,0.021248050034046173,110.76042938232422,3.3675971031188965,1.1306906938552856,vanilla,extrap,u_fine,80,2,170,633,12
48,21.394245147705078,2.255012035369873,0.027812348678708076,81.07952880859375,3.006727695465088,1.137015461921692,vanilla,extrap,u_fine,80,2,170,633,12
64,21.896900177001953,2.030163049697876,0.035892363637685776,56.56253433227539,3.314591884613037,1.3767802715301514,vanilla,extrap,u_fine,80,2,170,633,12
80,22.399555206298828,2.3679075241088867,0.018521567806601524,127.84595489501953,3.370084285736084,1.2938395738601685,vanilla,extrap,u_fine,80,2,170,633,12
0,18.880971908569336,4.348906517028809,0.00017953467613551766,24223.212890625,3.304090976715088,0.0002543948357924819,vanilla,extrap,u_fine,80,3,170,601,12
16,19.38362693786621,4.728237152099609,0.07268233597278595,65.05345916748047,3.2468700408935547,1.173535704612732,vanilla,extrap,u_fine,80,3,170,601,12
32,19.886281967163086,2.895005226135254,0.027856403961777687,103.92601776123047,3.371251106262207,1.9935599565505981,vanilla,extrap,u_fine,80,3,170,601,12
48,20.38893699645996,3.2731575965881348,0.06036381050944328,54.223838806152344,3.11682391166687,1.8101838827133179,vanilla,extrap,u_fine,80,3,170,601,12
64,20.891592025756836,2.9391591548919678,0.022243505343794823,132.13560485839844,3.2920281887054443,1.6708214282989502,vanilla,extrap,u_fine,80,3,170,601,12
80,21.394245147705078,2.8646082878112793,0.028136583045125008,101.81080627441406,3.3866899013519287,1.4471650123596191,vanilla,extrap,u_fine,80,3,170,601,12
0,26.169466018676758,2.601025104522705,0.06959344446659088,37.374568939208984,3.2888052463531494,0.000131822976982221,vanilla,extrap,u_fine,80,4,170,833,12
16,26.672121047973633,2.730072498321533,0.0501740388572216,54.412052154541016,3.2472574710845947,0.992763102054596,vanilla,extrap,u_fine,80,4,170,833,12
32,27.174776077270508,2.38169002532959,0.022800149396061897,104.45940399169922,3.368098258972168,1.1631900072097778,vanilla,extrap,u_fine,80,4,170,833,12
48,27.677431106567383,2.2303054332733154,0.02729932963848114,81.69817352294922,3.0066187381744385,1.1750143766403198,vanilla,extrap,u_fine,80,4,170,833,12
64,28.180086135864258,2.0552215576171875,0.038831766694784164,52.92629623413086,3.314582109451294,1.387616753578186,vanilla,extrap,u_fine,80,4,170,833,12
80,28.682741165161133,2.3717527389526367,0.019555408507585526,121.28372192382812,3.37042236328125,1.2682827711105347,vanilla,extrap,u_fine,80,4,170,833,12
0,27.300439834594727,2.2265303134918213,0.019741127267479897,112.78638458251953,3.3028781414031982,0.00016432430129498243,vanilla,extrap,u_fine,80,5,170,869,12
