metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.023362512793391944,-0.023136146366596222,2.723651264013397e-149,5.447302528026794e-149
rel_mean,curvature,1000,-0.0069388716332614425,-0.011156383901834488,4.244080744432368e-27,8.488161488864736e-27
rel_mean,operator_norm,1000,0.0012222426421940327,-0.006021331995725632,3.2806692127855522e-06,6.5613384255711045e-06
rel_mean,stoch_iso,1000,0.008887839231640101,0.00495997816324234,1.0,3.426432159825571e-20
