metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.005361110212281347,-0.00405753031373024,5.319455514725273e-14,1.0638911029450546e-13
rel_mean,curvature,1000,0.02603194901533425,0.02702140249311924,1.0,3.738878617170788e-107
rel_mean,operator_norm,1000,0.03163469265215099,0.032252706587314606,1.0,3.421069428815931e-125
rel_mean,stoch_iso,1000,0.030265900107100605,0.03047901764512062,1.0,2.7723556616565827e-95
