metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,0.005194497210904956,0.0022556520998477936,0.9999998081454006,3.8370919883834555e-07
rel_mean,curvature,1000,0.02142554265446961,0.01775990054011345,1.0,1.5808856721152545e-113
rel_mean,operator_norm,1000,0.032540043639019134,0.028322406113147736,1.0,1.7993173658774517e-146
rel_mean,stoch_iso,1000,0.02739064998552203,0.022914685308933258,1.0,1.225897876999549e-142
