,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,923,-0.0007257415173436037,0.0003770366311073303,0.5871448431283922,0.8257103137432157
0,rel_mean,curvature,923,0.028083562176928877,0.03004765510559082,1.0,5.476023661744274e-109
1,rel_mean,operator_norm,923,0.033898827713689204,0.033161334693431854,1.0,1.198960129773668e-119
3,rel_mean,stoch_iso,923,0.03267288510309268,0.029827669262886047,1.0,8.104946971227198e-106
