metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.0053112380020320414,-0.005886070430278778,1.975172943678539e-35,3.950345887357078e-35
rel_mean,curvature,1000,0.021113349881023168,0.014133825898170471,1.0,1.2790319761852073e-114
rel_mean,operator_norm,1000,0.04002948037907481,0.03255917690694332,1.0,9.346752473014012e-160
rel_mean,stoch_iso,1000,0.03716918544098735,0.03181922622025013,1.0,2.0465496563929926e-155
