metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.00536748905852437,-0.004466678947210312,1.036920890126855e-33,2.07384178025371e-33
rel_mean,curvature,1000,0.015058195995166898,0.010368579998612404,1.0,1.2867207857285221e-70
rel_mean,operator_norm,1000,0.0204891979303211,0.01596580073237419,1.0,9.189627557663458e-94
rel_mean,stoch_iso,1000,0.021456310404464603,0.014637824147939682,1.0,1.3353545131955904e-105
