step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,21.017255783081055,2.7772161960601807,0.026007678359746933,106.78446960449219,3.462614059448242,0.00010133603063877672,vanilla,extrap,u_fine,80,0,170,669,16
16,21.519908905029297,2.030407667160034,0.01618560031056404,125.4453125,3.4149725437164307,0.6981278657913208,vanilla,extrap,u_fine,80,0,170,669,16
32,22.022563934326172,2.925143003463745,0.010548558086156845,277.3026428222656,3.3842456340789795,0.9603681564331055,vanilla,extrap,u_fine,80,0,170,669,16
48,22.525218963623047,2.5671792030334473,0.00046490339445881546,5521.962890625,2.779097080230713,0.8131171464920044,vanilla,extrap,u_fine,80,0,170,669,16
64,23.027873992919922,2.0997891426086426,0.007593254558742046,276.5334777832031,2.8881211280822754,0.7117294073104858,vanilla,extrap,u_fine,80,0,170,669,16
80,23.530529022216797,1.7570080757141113,0.0002518606197554618,6976.11279296875,3.312505006790161,0.7847171425819397,vanilla,extrap,u_fine,80,0,170,669,16
0,26.10663414001465,3.628283739089966,0.06114501878619194,59.338993072509766,3.485917568206787,0.00011443749099271372,vanilla,extrap,u_fine,80,1,170,831,16
16,26.609289169311523,3.6530611515045166,0.11446677148342133,31.913724899291992,3.453005313873291,0.9379191994667053,vanilla,extrap,u_fine,80,1,170,831,16
32,27.1119441986084,3.5343453884124756,0.04262244701385498,82.92215728759766,3.495863437652588,1.038490891456604,vanilla,extrap,u_fine,80,1,170,831,16
48,27.614599227905273,2.6103217601776123,0.020806746557354927,125.4555435180664,3.342177629470825,1.1444634199142456,vanilla,extrap,u_fine,80,1,170,831,16
64,28.11725425720215,2.743759870529175,0.041473787277936935,66.15647888183594,3.325207233428955,1.1464486122131348,vanilla,extrap,u_fine,80,1,170,831,16
80,28.619909286499023,2.815296173095703,0.0306126419454813,91.96514892578125,3.3860507011413574,1.2077828645706177,vanilla,extrap,u_fine,80,1,170,831,16
0,19.886281967163086,3.9070141315460205,0.06969141960144043,56.061622619628906,3.4858617782592773,0.00019184149277862161,vanilla,extrap,u_fine,80,2,170,633,16
16,20.38893699645996,4.388038635253906,0.15304483473300934,28.671588897705078,3.4555699825286865,0.848359227180481,vanilla,extrap,u_fine,80,2,170,633,16
32,20.891592025756836,3.181845188140869,0.02658744528889656,119.67472076416016,3.4885365962982178,0.9538746476173401,vanilla,extrap,u_fine,80,2,170,633,16
48,21.394245147705078,2.3703653812408447,0.018825488165020943,125.91255950927734,3.328294277191162,1.0506048202514648,vanilla,extrap,u_fine,80,2,170,633,16
64,21.896900177001953,2.3644299507141113,0.032764729112386703,72.16387939453125,3.301629066467285,1.1288474798202515,vanilla,extrap,u_fine,80,2,170,633,16
80,22.399555206298828,2.4886581897735596,0.02043069712817669,121.80975341796875,3.3774514198303223,1.138708233833313,vanilla,extrap,u_fine,80,2,170,633,16
0,18.880971908569336,3.1745662689208984,0.005602897610515356,566.5936889648438,3.4569902420043945,9.719918307382613e-05,vanilla,extrap,u_fine,80,3,170,601,16
16,19.38362693786621,4.164254188537598,0.00584211153909564,712.7994995117188,3.4302926063537598,1.2166028022766113,vanilla,extrap,u_fine,80,3,170,601,16
32,19.886281967163086,3.8986499309539795,0.01494508795440197,260.8649597167969,3.543325185775757,1.9173760414123535,vanilla,extrap,u_fine,80,3,170,601,16
48,20.38893699645996,5.084720611572266,0.025461209937930107,199.70458984375,3.480053424835205,1.7143925428390503,vanilla,extrap,u_fine,80,3,170,601,16
64,20.891592025756836,3.068828582763672,0.019278526306152344,159.18377685546875,3.3751187324523926,1.517393946647644,vanilla,extrap,u_fine,80,3,170,601,16
80,21.394245147705078,2.809645175933838,0.021124335005879402,133.00514221191406,3.4831621646881104,1.493715763092041,vanilla,extrap,u_fine,80,3,170,601,16
0,26.169466018676758,3.9168708324432373,0.07079170644283295,55.32951736450195,3.4858572483062744,0.00019157295173499733,vanilla,extrap,u_fine,80,4,170,833,16
16,26.672121047973633,4.277439594268799,0.14484812319278717,29.530513763427734,3.4556162357330322,0.8607640266418457,vanilla,extrap,u_fine,80,4,170,833,16
32,27.174776077270508,3.2082483768463135,0.027330558747053146,117.38685607910156,3.4888815879821777,0.9782743453979492,vanilla,extrap,u_fine,80,4,170,833,16
48,27.677431106567383,2.3868236541748047,0.019937708973884583,119.71403503417969,3.3291268348693848,1.0861527919769287,vanilla,extrap,u_fine,80,4,170,833,16
64,28.180086135864258,2.4144210815429688,0.034925345331430435,69.13091278076172,3.3046698570251465,1.1549137830734253,vanilla,extrap,u_fine,80,4,170,833,16
80,28.682741165161133,2.5282280445098877,0.02268889918923378,111.43017578125,3.377795934677124,1.1460273265838623,vanilla,extrap,u_fine,80,4,170,833,16
0,27.300439834594727,2.767130136489868,0.025919444859027863,106.75885009765625,3.462618350982666,0.00010139720689039677,vanilla,extrap,u_fine,80,5,170,869,16
16,27.8030948638916,2.0223214626312256,0.017815425992012024,113.51519012451172,3.414820909500122,0.6953686475753784,vanilla,extrap,u_fine,80,5,170,869,16
32,28.305749893188477,2.918456554412842,0.009811862371861935,297.441650390625,3.3841874599456787,0.9641979336738586,vanilla,extrap,u_fine,80,5,170,869,16
48,28.80840492248535,2.5689916610717773,0.0009830937488004565,2613.170654296875,2.7790069580078125,0.8173803091049194,vanilla,extrap,u_fine,80,5,170,869,16
64,29.311059951782227,2.1144773960113525,0.005568958353251219,379.68994140625,2.888948440551758,0.7173750400543213,vanilla,extrap,u_fine,80,5,170,869,16
80,29.8137149810791,1.7111890316009521,0.00611800467595458,279.6972351074219,3.313690185546875,0.7867077589035034,vanilla,extrap,u_fine,80,5,170,869,16
0,16.776103973388672,2.5396006107330322,0.008898323401808739,285.40216064453125,3.3112540245056152,0.00012614896695595235,vanilla,extrap,u_fine,80,6,170,534,16
16,17.278759002685547,2.3281655311584473,0.01351967267692089,172.2057647705078,3.2964816093444824,0.5312588214874268,vanilla,extrap,u_fine,80,6,170,534,16
32,17.781414031982422,2.119748115539551,0.008150225505232811,260.0845947265625,3.3665454387664795,0.6745195984840393,vanilla,extrap,u_fine,80,6,170,534,16
48,18.284069061279297,2.908094644546509,0.004814292304217815,604.054443359375,3.0341556072235107,1.0860145092010498,vanilla,extrap,u_fine,80,6,170,534,16
64,18.786724090576172,3.4858591556549072,0.029173430055379868,119.48746490478516,3.2629354000091553,1.5190150737762451,vanilla,extrap,u_fine,80,6,170,534,16
80,19.289379119873047,5.4827399253845215,0.08515424281358719,64.385986328125,3.525597333908081,1.7573835849761963,vanilla,extrap,u_fine,80,6,170,534,16
0,16.49336051940918,2.1479413509368896,0.0017030989984050393,1261.19580078125,3.319490909576416,9.827468602452427e-05,vanilla,extrap,u_fine,80,7,170,525,16
16,16.996015548706055,2.4257450103759766,0.009993038140237331,242.74349975585938,3.2823116779327393,0.4593614339828491,vanilla,extrap,u_fine,80,7,170,525,16
32,17.49867057800293,2.233825445175171,0.007546358276158571,296.0137023925781,3.33833384513855,0.705422043800354,vanilla,extrap,u_fine,80,7,170,525,16
48,18.001325607299805,2.6835920810699463,0.012747302651405334,210.52235412597656,2.8103744983673096,0.8704448938369751,vanilla,extrap,u_fine,80,7,170,525,16
64,18.50398063659668,3.41719913482666,0.0070079537108540535,487.61724853515625,3.294248342514038,1.3701156377792358,vanilla,extrap,u_fine,80,7,170,525,16
80,19.006635665893555,4.045182704925537,0.023464033380150795,172.3992919921875,3.497349500656128,1.7501317262649536,vanilla,extrap,u_fine,80,7,170,525,16
0,24.5672550201416,2.765805721282959,0.010960751213133335,252.3372344970703,3.4041898250579834,0.00013133538595866412,vanilla,extrap,u_fine,80,8,170,782,16
