metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.002970300951972604,-0.001992141827940941,1.7687176473502733e-10,3.5374352947005466e-10
rel_mean,curvature,1000,0.009506689211353659,0.00562518835067749,1.0,4.903059641299769e-43
rel_mean,operator_norm,1000,0.01290523812174797,0.010336723178625107,1.0,3.118267689099001e-77
rel_mean,stoch_iso,1000,0.015113837387412786,0.010031450539827347,1.0,4.540869902634579e-69
