metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.024266026634722947,0.02097873017191887,1.0,3.181100489601206e-116
rel_mean,operator_norm,1000,0.030219269847497343,0.02174399606883526,1.0,1.0364462763111837e-123
rel_mean,stiefel,1000,0.008950225163251162,0.007987026125192642,1.0,5.3852704941894495e-64
rel_mean,stoch_iso,1000,0.026268126133829357,0.022606372833251953,1.0,3.4793629383489237e-109
