metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.003898230591788888,-0.0025871526449918747,8.528588871704634e-10,1.7057177743409268e-09
rel_mean,curvature,1000,0.024761596348136662,0.01695437729358673,1.0,1.0466706503809003e-131
rel_mean,operator_norm,1000,0.02560173061490059,0.01881345361471176,1.0,4.124513721232284e-115
rel_mean,stoch_iso,1000,0.03364425145834685,0.02603999339044094,1.0,9.716096637116758e-147
