,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_coarse,40,170,113,7.246769905090332,9.217333793640137,8.913792610168457,0.16417528688907623,0.25072887539863586,0.25072887539863586,0.07759345322847366
1,vanilla,extrap,u_coarse,40,170,143,7.336895942687988,11.88729476928711,5.898926258087158,0.15679873526096344,0.22630545496940613,0.1689164936542511,0.03398176655173302
2,vanilla,extrap,u_coarse,40,170,106,7.2371039390563965,11.106730461120605,5.384028434753418,0.15524892508983612,0.20908376574516296,0.1527988761663437,0.028308365494012833
3,vanilla,extrap,u_coarse,40,170,100,6.154104709625244,10.204822540283203,6.03501558303833,0.12842996418476105,0.1931539624929428,0.1625847965478897,0.035567786544561386
4,vanilla,extrap,u_coarse,40,170,144,7.62612771987915,12.18204402923584,5.7414116859436035,0.16359083354473114,0.2315073162317276,0.1643195003271103,0.03219122067093849
5,vanilla,extrap,u_coarse,40,170,151,6.856598854064941,9.254807472229004,7.464751720428467,0.1518905907869339,0.21456433832645416,0.21456433832645416,0.05441652238368988
6,vanilla,extrap,u_coarse,40,170,87,7.038397312164307,12.469300270080566,9.534527778625488,0.1599656343460083,0.2467607706785202,0.1562993973493576,0.0887765884399414
7,vanilla,extrap,u_coarse,40,170,85,9.453387260437012,15.749672889709473,12.894211769104004,0.21833601593971252,0.3128034174442291,0.216597780585289,0.1623639613389969
8,vanilla,extrap,u_coarse,40,170,134,5.345602512359619,9.23550796508789,7.834472179412842,0.11210735142230988,0.17401506006717682,0.14360137283802032,0.05994038283824921
9,vanilla,extrap,u_coarse,40,170,107,6.853687286376953,10.3080415725708,5.244741439819336,0.14716656506061554,0.19366265833377838,0.14868423342704773,0.02686261013150215
10,vanilla,extrap,u_coarse,40,127,126,4.980876445770264,7.806265354156494,4.803486347198486,0.11187731474637985,0.1384928971529007,0.12143492698669434,0.022532697767019272
11,vanilla,extrap,u_coarse,40,127,93,3.774595022201538,6.295912742614746,3.4635379314422607,0.08582007139921188,0.11324518173933029,0.10184789448976517,0.011714938096702099
12,vanilla,extrap,u_coarse,40,127,149,4.025174617767334,5.797635555267334,5.612695693969727,0.0934266448020935,0.11863559484481812,0.11209685355424881,0.03076401725411415
13,vanilla,extrap,u_coarse,40,127,117,4.240723609924316,8.522233963012695,7.724204063415527,0.0949908122420311,0.15119507908821106,0.1439470648765564,0.05826496332883835
14,vanilla,extrap,u_coarse,40,127,152,4.812342166900635,8.454059600830078,8.454059600830078,0.11103153228759766,0.1564798802137375,0.1564798802137375,0.06979602575302124
15,vanilla,extrap,u_coarse,40,127,144,3.7212655544281006,6.043291091918945,3.7292749881744385,0.08583357185125351,0.11000309139490128,0.08681200444698334,0.01358153484761715
16,vanilla,extrap,u_coarse,40,127,137,3.2597458362579346,5.973422527313232,3.3006155490875244,0.07410848140716553,0.10606541484594345,0.08830525726079941,0.010638734325766563
17,vanilla,extrap,u_coarse,40,127,99,3.220912218093872,5.79682731628418,3.309774398803711,0.07321151345968246,0.10291454941034317,0.08460261672735214,0.010697858408093452
18,vanilla,extrap,u_coarse,40,127,142,3.537412405014038,5.817075729370117,3.712604522705078,0.0814015194773674,0.1085328683257103,0.0904095247387886,0.01346038281917572
19,vanilla,extrap,u_coarse,40,127,85,5.0040602684021,7.890359878540039,5.4400634765625,0.11218974739313126,0.14473821222782135,0.1335611492395401,0.02890067547559738
20,vanilla,extrap,u_coarse,40,102,126,3.2059743404388428,4.667826175689697,3.8384134769439697,0.07483958452939987,0.11304392665624619,0.10362046957015991,0.014388103038072586
21,vanilla,extrap,u_coarse,40,102,113,2.881131887435913,5.309725761413574,3.950742721557617,0.0656193345785141,0.09955476224422455,0.08813425153493881,0.015242548659443855
22,vanilla,extrap,u_coarse,40,102,160,3.809735059738159,6.509291172027588,4.061832904815674,0.08614631742238998,0.12204602360725403,0.11270678043365479,0.01611180417239666
23,vanilla,extrap,u_coarse,40,102,96,2.6852264404296875,3.7196097373962402,3.7196097373962402,0.0641084611415863,0.08886008709669113,0.08725479245185852,0.013511227443814278
24,vanilla,extrap,u_coarse,40,102,156,3.093641996383667,5.789975166320801,3.7701563835144043,0.06969740986824036,0.10855920612812042,0.08938314765691757,0.013880937360227108
25,vanilla,extrap,u_coarse,40,102,88,3.046797513961792,4.280110836029053,3.3566501140594482,0.07152532786130905,0.1041979044675827,0.08809930831193924,0.011003026738762856
26,vanilla,extrap,u_coarse,40,102,130,3.5036072731018066,4.833155632019043,4.253382205963135,0.08268360048532486,0.12105065584182739,0.11070902645587921,0.017667246982455254
27,vanilla,extrap,u_coarse,40,102,127,3.24949312210083,4.7087721824646,3.6852848529815674,0.07603702694177628,0.11209989339113235,0.09783156961202621,0.013263012282550335
28,vanilla,extrap,u_coarse,40,102,152,3.1803109645843506,6.117140293121338,4.057771682739258,0.07196199148893356,0.11469338834285736,0.08952084183692932,0.016079600900411606
29,vanilla,extrap,u_coarse,40,102,104,2.5504631996154785,4.605423450469971,4.605423450469971,0.059732742607593536,0.08736824244260788,0.08736824244260788,0.02071281522512436
30,vanilla,extrap,u_coarse,40,53,153,4.377634525299072,8.414947509765625,5.5668134689331055,0.09255911409854889,0.1434468775987625,0.1389859914779663,0.030263099819421768
31,vanilla,extrap,u_coarse,40,53,134,4.832327842712402,6.747658729553223,6.747658729553223,0.11230992525815964,0.1485752910375595,0.141139954328537,0.04446376860141754
32,vanilla,extrap,u_coarse,40,53,152,4.0958452224731445,8.070708274841309,5.384057998657227,0.08662088215351105,0.13773144781589508,0.1307927817106247,0.028308674693107605
33,vanilla,extrap,u_coarse,40,53,96,5.392550945281982,8.762680053710938,8.762680053710938,0.12674063444137573,0.17108632624149323,0.17108632624149323,0.07498493045568466
34,vanilla,extrap,u_coarse,40,53,141,5.971524238586426,9.95295238494873,9.95295238494873,0.13650469481945038,0.1758287101984024,0.17246702313423157,0.0967395007610321
35,vanilla,extrap,u_coarse,40,53,156,4.504576206207275,8.513174057006836,4.5024943351745605,0.0952603742480278,0.14416174590587616,0.12058940529823303,0.019797317683696747
36,vanilla,extrap,u_coarse,40,53,84,4.386241912841797,7.347201347351074,4.4075493812561035,0.09669291973114014,0.12916700541973114,0.12916700541973114,0.01897118240594864
37,vanilla,extrap,u_coarse,40,53,110,3.8357677459716797,7.5652337074279785,5.068632125854492,0.08163752406835556,0.1294924020767212,0.113470159471035,0.025088896974921227
38,vanilla,extrap,u_coarse,40,53,131,5.074545383453369,6.854396820068359,6.555181503295898,0.11783719062805176,0.16437387466430664,0.15200157463550568,0.04196328669786453
39,vanilla,extrap,u_coarse,40,53,89,4.516282081604004,6.468524932861328,5.303307056427002,0.10408169031143188,0.1503349095582962,0.1316802203655243,0.027465885505080223
40,vanilla,extrap,u_coarse,40,61,121,11.018129348754883,19.337390899658203,19.337390899658203,0.23209278285503387,0.34549662470817566,0.34549662470817566,0.36517056822776794
41,vanilla,extrap,u_coarse,40,61,131,9.743897438049316,21.23701286315918,17.053070068359375,0.19130218029022217,0.3035668134689331,0.26183292269706726,0.28399139642715454
42,vanilla,extrap,u_coarse,40,61,142,10.972612380981445,21.374910354614258,6.590097427368164,0.20809851586818695,0.30665814876556396,0.1899292916059494,0.04241150617599487
43,vanilla,extrap,u_coarse,40,61,155,10.378939628601074,19.573974609375,10.876080513000488,0.20922811329364777,0.2808207869529724,0.2800239026546478,0.11551672220230103
44,vanilla,extrap,u_coarse,40,61,113,9.896942138671875,19.280399322509766,9.27525520324707,0.1966579258441925,0.27660897374153137,0.25691312551498413,0.08401402831077576
45,vanilla,extrap,u_coarse,40,61,116,10.205389976501465,19.315515518188477,11.398187637329102,0.20623449981212616,0.2792205214500427,0.2792205214500427,0.1268737018108368
46,vanilla,extrap,u_coarse,40,61,118,10.544260025024414,18.969905853271484,14.054627418518066,0.21681833267211914,0.3053993880748749,0.3053993880748749,0.19290287792682648
47,vanilla,extrap,u_coarse,40,61,157,10.772394180297852,19.549509048461914,13.110016822814941,0.22058115899562836,0.30329203605651855,0.30329203605651855,0.1678442806005478
48,vanilla,extrap,u_coarse,40,61,96,9.792243003845215,20.834861755371094,8.670437812805176,0.18320424854755402,0.29735034704208374,0.17143526673316956,0.07341454923152924
49,vanilla,extrap,u_coarse,40,61,120,10.663993835449219,17.871065139770508,17.24187660217285,0.22268438339233398,0.32846128940582275,0.32846128940582275,0.29031476378440857
50,vanilla,extrap,u_coarse,40,8,84,6.367631912231445,11.405688285827637,6.705869197845459,0.13797710835933685,0.20247790217399597,0.20247790217399597,0.04391472786664963
51,vanilla,extrap,u_coarse,40,8,115,6.395864009857178,12.70840835571289,6.330766677856445,0.1315625160932541,0.20360147953033447,0.15980839729309082,0.039139267057180405
52,vanilla,extrap,u_coarse,40,8,156,6.89208984375,13.59805965423584,6.209115028381348,0.14156414568424225,0.21757882833480835,0.16268131136894226,0.03764951974153519
53,vanilla,extrap,u_coarse,40,8,130,6.913700103759766,10.157037734985352,8.75517463684082,0.1587766855955124,0.2407684177160263,0.21927867829799652,0.07485651969909668
54,vanilla,extrap,u_coarse,40,8,108,6.112718105316162,12.617700576782227,9.055606842041016,0.12919965386390686,0.20214824378490448,0.16547302901744843,0.08008205145597458
55,vanilla,extrap,u_coarse,40,8,160,7.608856201171875,14.309405326843262,4.795935153961182,0.15897290408611298,0.22787542641162872,0.14441607892513275,0.0224619098007679
56,vanilla,extrap,u_coarse,40,8,129,6.77871561050415,10.325789451599121,8.397396087646484,0.15484528243541718,0.2424127161502838,0.21719491481781006,0.06886354088783264
57,vanilla,extrap,u_coarse,40,8,156,6.89208984375,13.59805965423584,6.209115028381348,0.14156414568424225,0.21757882833480835,0.16268131136894226,0.03764951974153519
58,vanilla,extrap,u_coarse,40,8,82,6.778964996337891,12.382747650146484,5.3675713539123535,0.14407823979854584,0.19838406145572662,0.16536644101142883,0.028135569766163826
59,vanilla,extrap,u_coarse,40,8,117,6.797308444976807,13.146297454833984,5.832356929779053,0.14035895466804504,0.2102982997894287,0.15893299877643585,0.03321912884712219
60,vanilla,extrap,u_coarse,40,15,147,2.756577253341675,4.342276573181152,3.8478786945343018,0.06332559138536453,0.09385916590690613,0.07341318577528,0.014459150843322277
61,vanilla,extrap,u_coarse,40,15,141,2.587749481201172,4.53669548034668,4.53669548034668,0.0597810223698616,0.10083100199699402,0.10083100199699402,0.020099226385354996
62,vanilla,extrap,u_coarse,40,15,113,2.4041104316711426,3.7328131198883057,3.7328131198883057,0.054857220500707626,0.07421005517244339,0.06928498297929764,0.013607318513095379
63,vanilla,extrap,u_coarse,40,15,120,2.738560914993286,4.361207962036133,2.2902846336364746,0.062201570719480515,0.08386961370706558,0.056273166090250015,0.005122464150190353
64,vanilla,extrap,u_coarse,40,15,114,2.443920373916626,4.146701335906982,4.146701335906982,0.055997420102357864,0.07721909135580063,0.07721909135580063,0.016792120411992073
65,vanilla,extrap,u_coarse,40,15,123,3.742157459259033,5.784281253814697,4.7271342277526855,0.0851966068148613,0.126053586602211,0.12453798204660416,0.021822068840265274
66,vanilla,extrap,u_coarse,40,15,99,2.235853433609009,3.3368654251098633,3.3368654251098633,0.0517781637609005,0.07885242253541946,0.07885242253541946,0.010873701423406601
67,vanilla,extrap,u_coarse,40,15,143,2.576392412185669,4.537980556488037,4.537980556488037,0.05929906293749809,0.09561920166015625,0.09520699083805084,0.020110610872507095
