step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,20.011945724487305,2.936764717102051,0.09878531843423843,29.728755950927734,3.2830617427825928,0.0001355758577119559,vanilla,extrap,u_fine,160,0,170,637,8
32,21.017255783081055,2.892751693725586,0.019691722467541695,146.90191650390625,3.373018980026245,1.5777711868286133,vanilla,extrap,u_fine,160,0,170,637,8
64,22.022563934326172,2.648519992828369,0.0354076586663723,74.80076599121094,3.2948033809661865,1.5332446098327637,vanilla,extrap,u_fine,160,0,170,637,8
96,23.027873992919922,3.21694278717041,0.055455874651670456,58.00905227661133,3.3295493125915527,1.0261385440826416,vanilla,extrap,u_fine,160,0,170,637,8
128,24.033184051513672,2.826931953430176,0.051795702427625656,54.5785026550293,3.3582847118377686,1.1607517004013062,vanilla,extrap,u_fine,160,0,170,637,8
160,25.038494110107422,3.7253315448760986,0.010675863362848759,348.948974609375,3.4293618202209473,1.6871483325958252,vanilla,extrap,u_fine,160,0,170,637,8
0,24.127431869506836,2.192844867706299,0.06489858031272888,33.788795471191406,3.3046631813049316,0.00014304090291261673,vanilla,extrap,u_fine,160,1,170,768,8
32,25.132741928100586,3.560448169708252,0.01113840937614441,319.6549987792969,3.34883975982666,1.0599204301834106,vanilla,extrap,u_fine,160,1,170,768,8
64,26.138050079345703,3.8080737590789795,0.1318492889404297,28.88201904296875,3.422114133834839,1.9446507692337036,vanilla,extrap,u_fine,160,1,170,768,8
96,27.143360137939453,3.576704978942871,0.009556114673614502,374.284423828125,3.374225378036499,1.786382794380188,vanilla,extrap,u_fine,160,1,170,768,8
128,28.148670196533203,2.451162576675415,0.060210272669792175,40.71004104614258,3.3664753437042236,1.6796592473983765,vanilla,extrap,u_fine,160,1,170,768,8
160,29.153980255126953,2.765733003616333,0.03279966861009598,84.32198333740234,3.309602737426758,1.1305835247039795,vanilla,extrap,u_fine,160,1,170,768,8
0,19.10088348388672,3.190349817276001,0.054012496024370193,59.0668830871582,3.292880058288574,0.00015350729518104345,vanilla,extrap,u_fine,160,2,170,608,8
32,20.10619354248047,3.192322254180908,0.10925550013780594,29.218870162963867,3.358922004699707,2.1899986267089844,vanilla,extrap,u_fine,160,2,170,608,8
64,21.111501693725586,3.630502939224243,0.041726451367139816,87.00723266601562,3.276808023452759,1.901766061782837,vanilla,extrap,u_fine,160,2,170,608,8
96,22.116811752319336,2.695894718170166,0.02946464531123638,91.49591827392578,3.3736822605133057,1.468829870223999,vanilla,extrap,u_fine,160,2,170,608,8
128,23.122121810913086,2.8520495891571045,0.054909028112888336,51.94136047363281,3.333653211593628,1.039357304573059,vanilla,extrap,u_fine,160,2,170,608,8
160,24.127431869506836,2.9681906700134277,0.049834348261356354,59.56114196777344,3.3713526725769043,1.2675350904464722,vanilla,extrap,u_fine,160,2,170,608,8
0,18.284069061279297,2.9152584075927734,0.026450440287590027,110.21587371826172,3.3148937225341797,0.00010970936273224652,vanilla,extrap,u_fine,160,3,170,582,8
32,19.289379119873047,2.9889755249023438,0.04567477107048035,65.4404067993164,3.361915349960327,1.3179947137832642,vanilla,extrap,u_fine,160,3,170,582,8
64,20.294689178466797,3.758488416671753,0.07928445935249329,47.40510940551758,3.345973253250122,1.805031657218933,vanilla,extrap,u_fine,160,3,170,582,8
