step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,21.017255783081055,3.1947848796844482,0.059080105274915695,54.075477600097656,3.4626357555389404,0.00010133603063877672,vanilla,extrap,u_fine,80,0,170,669,13
16,21.519908905029297,3.581275463104248,0.025641612708568573,139.6665496826172,3.4244308471679688,0.6908737421035767,vanilla,extrap,u_fine,80,0,170,669,13
32,22.022563934326172,2.7675728797912598,0.06934896856546402,39.90791702270508,3.3894996643066406,1.0608839988708496,vanilla,extrap,u_fine,80,0,170,669,13
48,22.525218963623047,2.527657985687256,0.035655293613672256,70.89151763916016,2.789853572845459,1.1223876476287842,vanilla,extrap,u_fine,80,0,170,669,13
64,23.027873992919922,1.964775562286377,0.009548885747790337,205.75967407226562,2.9148762226104736,1.1950186491012573,vanilla,extrap,u_fine,80,0,170,669,13
80,23.530529022216797,2.4849846363067627,0.01764427311718464,140.83802795410156,3.3337011337280273,1.7584542036056519,vanilla,extrap,u_fine,80,0,170,669,13
0,26.10663414001465,2.826106548309326,0.0746712014079094,37.84734344482422,3.4859230518341064,0.00011443749099271372,vanilla,extrap,u_fine,80,1,170,831,13
16,26.609289169311523,6.218842506408691,0.03989727795124054,155.87135314941406,3.4415903091430664,1.0587835311889648,vanilla,extrap,u_fine,80,1,170,831,13
32,27.1119441986084,3.4380064010620117,0.10525273531675339,32.6642951965332,3.4979467391967773,1.2853970527648926,vanilla,extrap,u_fine,80,1,170,831,13
48,27.614599227905273,3.7445318698883057,0.05182184278964996,72.2577896118164,3.3515143394470215,1.37434983253479,vanilla,extrap,u_fine,80,1,170,831,13
64,28.11725425720215,3.2642924785614014,0.020186496898531914,161.7067413330078,3.337071418762207,1.3398710489273071,vanilla,extrap,u_fine,80,1,170,831,13
80,28.619909286499023,2.575272798538208,0.02816157042980194,91.44635009765625,3.3887805938720703,1.1486449241638184,vanilla,extrap,u_fine,80,1,170,831,13
0,19.886281967163086,2.529639482498169,0.07095573097467422,35.65095520019531,3.4858624935150146,0.00019184149277862161,vanilla,extrap,u_fine,80,2,170,633,13
16,20.38893699645996,4.710382461547852,0.07664333283901215,61.45847702026367,3.4453604221343994,1.0282329320907593,vanilla,extrap,u_fine,80,2,170,633,13
32,20.891592025756836,3.727696657180786,0.0509725846350193,73.13140106201172,3.4929912090301514,1.2476054430007935,vanilla,extrap,u_fine,80,2,170,633,13
