metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.011114837447181345,0.012786809355020523,1.0,6.99831652058449e-61
rel_mean,operator_norm,1000,0.029033628083765507,0.02794361673295498,1.0,7.338907566475767e-139
rel_mean,stiefel,1000,0.009180754154920577,0.00793439894914627,1.0,1.194240557802895e-67
rel_mean,stoch_iso,1000,0.0273735588490963,0.027955276891589165,1.0,6.535240829819416e-136
