step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,18.001325607299805,2.244814872741699,0.027061989530920982,82.95084381103516,3.3095686435699463,7.148119766497985e-05,vanilla,extrap,u_fine,320,0,170,573,10
64,20.011945724487305,3.7405545711517334,0.039593927562236786,94.47293853759766,3.4050791263580322,2.3529608249664307,vanilla,extrap,u_fine,320,0,170,573,10
128,22.022563934326172,2.551729917526245,0.023864850401878357,106.9241943359375,3.3761794567108154,1.6872483491897583,vanilla,extrap,u_fine,320,0,170,573,10
192,24.033184051513672,2.8272180557250977,0.0035811536945402622,789.4713134765625,3.25382924079895,1.644712209701538,vanilla,extrap,u_fine,320,0,170,573,10
256,26.04380226135254,2.294588327407837,0.005067567341029644,452.7987976074219,3.4875869750976562,2.168336868286133,vanilla,extrap,u_fine,320,0,170,573,10
320,28.05442237854004,2.5975825786590576,0.005095078144222498,509.8219299316406,3.399369955062866,2.2622087001800537,vanilla,extrap,u_fine,320,0,170,573,10
0,20.169025421142578,3.837437152862549,0.0030222320929169655,1269.736083984375,3.2811427116394043,0.00011726312368409708,vanilla,extrap,u_fine,320,1,170,642,10
64,22.179643630981445,2.3610317707061768,0.013473592698574066,175.23402404785156,3.288233518600464,1.4990655183792114,vanilla,extrap,u_fine,320,1,170,642,10
128,24.190263748168945,3.078549861907959,0.04292011260986328,71.7274398803711,3.369969129562378,1.4746806621551514,vanilla,extrap,u_fine,320,1,170,642,10
192,26.200881958007812,3.199028968811035,0.036197688430547714,88.3766098022461,3.3910651206970215,2.3448331356048584,vanilla,extrap,u_fine,320,1,170,642,10
256,28.211502075195312,2.4603769779205322,0.011740225367248058,209.568115234375,3.39532208442688,2.4665887355804443,vanilla,extrap,u_fine,320,1,170,642,10
320,30.222122192382812,2.317394971847534,0.008355109952390194,277.3625793457031,3.4039106369018555,2.0858888626098633,vanilla,extrap,u_fine,320,1,170,642,10
0,17.49867057800293,2.276634931564331,0.011150605045258999,204.1714324951172,3.2939817905426025,0.00017768528778105974,vanilla,extrap,u_fine,320,2,170,557,10
64,19.50929069519043,4.153761386871338,0.02255510538816452,184.16058349609375,3.444448232650757,1.9952175617218018,vanilla,extrap,u_fine,320,2,170,557,10
128,21.519908905029297,4.562121868133545,0.01354049239307642,336.92437744140625,3.3727619647979736,1.8067020177841187,vanilla,extrap,u_fine,320,2,170,557,10
192,23.530529022216797,2.6269233226776123,0.01982749253511429,132.4889373779297,3.2613065242767334,1.4692031145095825,vanilla,extrap,u_fine,320,2,170,557,10
256,25.541149139404297,3.824369430541992,0.018454262986779213,207.23501586914062,3.508579969406128,2.8815715312957764,vanilla,extrap,u_fine,320,2,170,557,10
320,27.551767349243164,2.3806426525115967,0.014032847248017788,169.6478729248047,3.3983075618743896,2.555769205093384,vanilla,extrap,u_fine,320,2,170,557,10
0,17.09026336669922,2.0969314575195312,0.00566350482404232,370.2533264160156,3.286714553833008,0.00012515508569777012,vanilla,extrap,u_fine,320,3,170,544,10
64,19.10088348388672,3.9398820400238037,0.07326734066009521,53.77405548095703,3.4279539585113525,2.085151433944702,vanilla,extrap,u_fine,320,3,170,544,10
128,21.111501693725586,3.0275774002075195,0.008544441312551498,354.3329772949219,3.3733739852905273,2.1266608238220215,vanilla,extrap,u_fine,320,3,170,544,10
192,23.122121810913086,2.8680596351623535,0.00023159354168456048,12384.0224609375,3.2804453372955322,1.6278728246688843,vanilla,extrap,u_fine,320,3,170,544,10
256,25.132741928100586,4.084609508514404,0.00727663142606616,561.3324584960938,3.484084367752075,2.7381579875946045,vanilla,extrap,u_fine,320,3,170,544,10
320,27.143360137939453,3.112466812133789,0.024166136980056763,128.7945556640625,3.4129462242126465,2.6030266284942627,vanilla,extrap,u_fine,320,3,170,544,10
0,20.200441360473633,3.7013888359069824,0.013891739770770073,266.4453125,3.281052350997925,0.0001664161536609754,vanilla,extrap,u_fine,320,4,170,643,10
64,22.2110595703125,2.4701147079467773,0.013279986567795277,186.0028076171875,3.285982847213745,1.4788507223129272,vanilla,extrap,u_fine,320,4,170,643,10
128,24.2216796875,3.1334705352783203,0.04202974587678909,74.55364227294922,3.3716347217559814,1.4888811111450195,vanilla,extrap,u_fine,320,4,170,643,10
192,26.232297897338867,3.405158519744873,0.035835154354572296,95.0228500366211,3.388824224472046,2.352041482925415,vanilla,extrap,u_fine,320,4,170,643,10
256,28.242918014526367,2.4149653911590576,0.007834174670279026,308.2603454589844,3.3959391117095947,2.4693892002105713,vanilla,extrap,u_fine,320,4,170,643,10
320,30.253538131713867,2.2038938999176025,6.774678331566975e-05,32531.34375,3.404651641845703,2.1019797325134277,vanilla,extrap,u_fine,320,4,170,643,10
0,20.671680450439453,3.2154977321624756,0.017520949244499207,183.5230255126953,3.2979416847229004,0.0001650877093197778,vanilla,extrap,u_fine,320,5,170,658,10
64,22.68229866027832,2.722297430038452,0.00328631023876369,828.3750610351562,3.260599136352539,1.1800955533981323,vanilla,extrap,u_fine,320,5,170,658,10
128,24.69291877746582,2.9104487895965576,0.0065505472011864185,444.30621337890625,3.4059653282165527,1.6577140092849731,vanilla,extrap,u_fine,320,5,170,658,10
192,26.703536987304688,3.0214059352874756,0.024977577850222588,120.96472930908203,3.3423373699188232,2.544719934463501,vanilla,extrap,u_fine,320,5,170,658,10
256,28.714157104492188,2.2542707920074463,0.012088935822248459,186.473876953125,3.3974692821502686,2.1475021839141846,vanilla,extrap,u_fine,320,5,170,658,10
320,30.724775314331055,3.740302562713623,0.010970876552164555,340.9301452636719,3.420340061187744,2.454981803894043,vanilla,extrap,u_fine,320,5,170,658,10
0,16.179203033447266,1.3648115396499634,0.024158325046300888,56.49446105957031,3.3000869750976562,0.00014164551976136863,vanilla,extrap,u_fine,320,6,170,515,10
64,18.189821243286133,2.7077138423919678,0.013798387721180916,196.23406982421875,3.307274580001831,1.2670910358428955,vanilla,extrap,u_fine,320,6,170,515,10
128,20.200441360473633,3.2870709896087646,0.014884769916534424,220.8345184326172,3.4143457412719727,1.942226767539978,vanilla,extrap,u_fine,320,6,170,515,10
192,22.2110595703125,3.0401265621185303,0.04009571671485901,75.82173156738281,3.318272829055786,1.8172578811645508,vanilla,extrap,u_fine,320,6,170,515,10
256,24.2216796875,2.8653769493103027,0.0033429006580263376,857.1528930664062,3.3942861557006836,1.8419992923736572,vanilla,extrap,u_fine,320,6,170,515,10
320,26.232297897338867,3.455287456512451,0.02048163115978241,168.70176696777344,3.4763917922973633,2.290982246398926,vanilla,extrap,u_fine,320,6,170,515,10
0,16.053539276123047,1.435658574104309,0.017540672793984413,81.84740447998047,3.3043289184570312,7.689397898502648e-05,vanilla,extrap,u_fine,320,7,170,511,10
64,18.064157485961914,2.2554380893707275,0.019888266921043396,113.40546417236328,3.3007607460021973,1.1556756496429443,vanilla,extrap,u_fine,320,7,170,511,10
128,20.074777603149414,3.4276182651519775,0.013919902965426445,246.23866271972656,3.4188530445098877,1.9406903982162476,vanilla,extrap,u_fine,320,7,170,511,10
192,22.08539581298828,2.850757598876953,0.04049276188015938,70.40165710449219,3.3192577362060547,1.89102041721344,vanilla,extrap,u_fine,320,7,170,511,10
256,24.09601593017578,2.885655403137207,0.012175364419817924,237.00772094726562,3.388640880584717,1.7441577911376953,vanilla,extrap,u_fine,320,7,170,511,10
320,26.10663414001465,3.5529086589813232,0.03611469641327858,98.37847137451172,3.4807636737823486,2.3229875564575195,vanilla,extrap,u_fine,320,7,170,511,10
0,19.50929069519043,2.56315016746521,0.028387192636728287,90.29248809814453,3.2944164276123047,0.00014903464762028307,vanilla,extrap,u_fine,320,8,170,621,10
64,21.519908905029297,3.365955114364624,0.015532618388533592,216.70236206054688,3.305251359939575,1.2237886190414429,vanilla,extrap,u_fine,320,8,170,621,10
128,23.530529022216797,2.539440393447876,0.007777301594614983,326.51947021484375,3.345860004425049,1.1365636587142944,vanilla,extrap,u_fine,320,8,170,621,10
192,25.541149139404297,3.494518280029297,0.03621139004826546,96.50328826904297,3.4346961975097656,2.6473894119262695,vanilla,extrap,u_fine,320,8,170,621,10
256,27.551767349243164,2.3594696521759033,0.0064155710861086845,367.7723388671875,3.39064359664917,2.450272560119629,vanilla,extrap,u_fine,320,8,170,621,10
320,29.562387466430664,3.137443780899048,0.02223607711493969,141.0970001220703,3.392416000366211,1.9222512245178223,vanilla,extrap,u_fine,320,8,170,621,10
0,17.62433433532715,1.9202989339828491,0.009309141896665096,206.28097534179688,3.297376871109009,0.00012781009718310088,vanilla,extrap,u_fine,320,9,170,561,10
64,19.63495445251465,3.429605007171631,0.007089137099683285,483.78314208984375,3.436811685562134,1.9554716348648071,vanilla,extrap,u_fine,320,9,170,561,10
128,21.645572662353516,3.602497100830078,0.005237485747784376,687.8294677734375,3.3736095428466797,1.7484225034713745,vanilla,extrap,u_fine,320,9,170,561,10
192,23.656192779541016,3.1516804695129395,0.028576107695698738,110.29075622558594,3.256946563720703,1.4846431016921997,vanilla,extrap,u_fine,320,9,170,561,10
256,25.666812896728516,4.151002883911133,0.007269508671015501,571.015625,3.5033915042877197,2.804816961288452,vanilla,extrap,u_fine,320,9,170,561,10
320,27.677431106567383,2.6812844276428223,0.0026941257528960705,995.2335815429688,3.396364450454712,2.4436533451080322,vanilla,extrap,u_fine,320,9,170,561,10
0,18.9752197265625,4.0256853103637695,0.00549403065815568,732.738037109375,3.3370840549468994,9.689018042990938e-05,vanilla,extrap,u_fine,320,10,127,604,10
64,20.98583984375,1.9910987615585327,0.004610465839505196,431.864990234375,3.194521188735962,0.7084925174713135,vanilla,extrap,u_fine,320,10,127,604,10
128,22.996458053588867,2.8441781997680664,0.02372095175087452,119.90151977539062,3.3756422996520996,0.6065719127655029,vanilla,extrap,u_fine,320,10,127,604,10
192,25.007078170776367,3.1205899715423584,0.005072096362709999,615.24658203125,3.5275325775146484,1.2461618185043335,vanilla,extrap,u_fine,320,10,127,604,10
256,27.017696380615234,2.4404585361480713,0.013808510266244411,176.73582458496094,3.4027669429779053,0.9648585319519043,vanilla,extrap,u_fine,320,10,127,604,10
320,29.028316497802734,2.3792366981506348,0.023182200267910957,102.63204956054688,3.407884120941162,0.8105800151824951,vanilla,extrap,u_fine,320,10,127,604,10
0,16.587608337402344,2.8085134029388428,0.02763039618730545,101.64579010009766,3.3188507556915283,0.00012623412476386875,vanilla,extrap,u_fine,320,11,127,528,10
64,18.598228454589844,3.3850808143615723,0.006664678454399109,507.9136047363281,3.5062499046325684,1.284049153327942,vanilla,extrap,u_fine,320,11,127,528,10
128,20.608848571777344,2.4311792850494385,0.00038155532092787325,6371.7607421875,3.264125347137451,1.1198846101760864,vanilla,extrap,u_fine,320,11,127,528,10
