step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,21.017255783081055,2.601505756378174,0.01428182516247034,182.15499877929688,3.462616205215454,0.00010133603063877672,vanilla,extrap,u_fine,80,0,170,669,8
16,21.519908905029297,2.408348560333252,0.02377317287027836,101.30530548095703,3.4194421768188477,0.9312314391136169,vanilla,extrap,u_fine,80,0,170,669,8
32,22.022563934326172,2.3342437744140625,0.0023534276988357306,991.8485107421875,3.3933615684509277,1.4307502508163452,vanilla,extrap,u_fine,80,0,170,669,8
48,22.525218963623047,1.788925290107727,0.004098273813724518,436.50701904296875,2.7724437713623047,1.1688512563705444,vanilla,extrap,u_fine,80,0,170,669,8
64,23.027873992919922,1.839064121246338,0.017039082944393158,107.9321060180664,2.942336082458496,0.7617610096931458,vanilla,extrap,u_fine,80,0,170,669,8
80,23.530529022216797,2.046600103378296,0.023976340889930725,85.3591537475586,3.320207118988037,0.7673819661140442,vanilla,extrap,u_fine,80,0,170,669,8
0,26.10663414001465,3.555443525314331,0.0526018925011158,67.591552734375,3.485931158065796,0.00011443749099271372,vanilla,extrap,u_fine,80,1,170,831,8
16,26.609289169311523,2.559295892715454,0.06646085530519485,38.50831985473633,3.4468441009521484,1.0592072010040283,vanilla,extrap,u_fine,80,1,170,831,8
32,27.1119441986084,2.3434360027313232,0.02163979597389698,108.29288482666016,3.494455575942993,1.1648370027542114,vanilla,extrap,u_fine,80,1,170,831,8
48,27.614599227905273,2.917576313018799,0.0018237290205433965,1599.7861328125,3.3494491577148438,1.2064027786254883,vanilla,extrap,u_fine,80,1,170,831,8
64,28.11725425720215,2.8963637351989746,0.002283147070556879,1268.583984375,3.3359198570251465,1.5656538009643555,vanilla,extrap,u_fine,80,1,170,831,8
80,28.619909286499023,1.9102425575256348,0.019993146881461143,95.54486846923828,3.3943991661071777,1.5104995965957642,vanilla,extrap,u_fine,80,1,170,831,8
0,19.886281967163086,3.878328800201416,0.0070915305987000465,546.8958740234375,3.485856771469116,0.00019184149277862161,vanilla,extrap,u_fine,80,2,170,633,8
16,20.38893699645996,2.718501567840576,0.03717686980962753,73.12346649169922,3.451925039291382,1.0001370906829834,vanilla,extrap,u_fine,80,2,170,633,8
32,20.891592025756836,2.2902352809906006,0.029888419434428215,76.62617492675781,3.488821029663086,1.129732608795166,vanilla,extrap,u_fine,80,2,170,633,8
48,21.394245147705078,3.125102996826172,0.015578568913042545,200.6027069091797,3.341080904006958,1.2219845056533813,vanilla,extrap,u_fine,80,2,170,633,8
64,21.896900177001953,2.841843366622925,0.026472076773643494,107.35249328613281,3.3201193809509277,1.6043446063995361,vanilla,extrap,u_fine,80,2,170,633,8
80,22.399555206298828,1.8502732515335083,0.024824410676956177,74.53443145751953,3.388848304748535,1.4908323287963867,vanilla,extrap,u_fine,80,2,170,633,8
0,18.880971908569336,3.9717602729797363,0.02903781644999981,136.7788848876953,3.4569849967956543,9.719918307382613e-05,vanilla,extrap,u_fine,80,3,170,601,8
