metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,0.0012559257950633764,0.0017742831259965897,0.9999988049240969,2.39015180629666e-06
rel_mean,curvature,1000,0.016638723235577343,0.005511438474059105,1.0,7.026989509497563e-45
rel_mean,operator_norm,1000,0.012333872471004724,0.0064061544835567474,1.0,4.338430433337848e-42
rel_mean,stoch_iso,1000,0.016042800342664122,0.010090302675962448,1.0,1.792361769532486e-59
