,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_coarse,40,170,113,5.969721794128418,8.266948699951172,5.8734517097473145,0.13201002776622772,0.17183735966682434,0.1652095764875412,0.033688902854919434
1,vanilla,extrap,u_coarse,40,170,143,6.559991359710693,9.607046127319336,5.843008518218994,0.14222538471221924,0.18457140028476715,0.167315274477005,0.03334057331085205
2,vanilla,extrap,u_coarse,40,170,106,6.075167179107666,9.228784561157227,4.79909610748291,0.13091333210468292,0.1723044514656067,0.136198490858078,0.02249152585864067
3,vanilla,extrap,u_coarse,40,170,100,5.63985538482666,8.031180381774902,6.462648391723633,0.12275605648756027,0.17410533130168915,0.17410533130168915,0.04078694060444832
4,vanilla,extrap,u_coarse,40,170,144,6.606606960296631,9.783625602722168,5.527899265289307,0.1430377960205078,0.1842883974313736,0.15820877254009247,0.029841473326086998
5,vanilla,extrap,u_coarse,40,170,151,6.406369209289551,9.196374893188477,5.799123287200928,0.14000342786312103,0.17628523707389832,0.16668806970119476,0.03284163028001785
6,vanilla,extrap,u_coarse,40,170,87,4.967050552368164,8.622745513916016,7.932044982910156,0.11189961433410645,0.15842710435390472,0.13002991676330566,0.06144271045923233
7,vanilla,extrap,u_coarse,40,170,85,5.034615993499756,8.373035430908203,8.21557903289795,0.11454341560602188,0.15335090458393097,0.1380058079957962,0.06591381132602692
8,vanilla,extrap,u_coarse,40,170,134,5.341951847076416,7.810690879821777,7.541616439819336,0.11856281757354736,0.14873701333999634,0.138233482837677,0.055542949587106705
9,vanilla,extrap,u_coarse,40,170,107,5.935667514801025,9.029705047607422,4.829485893249512,0.1279463768005371,0.16988922655582428,0.13691207766532898,0.02277727797627449
10,vanilla,extrap,u_coarse,40,127,126,4.475265026092529,7.13991117477417,5.549304962158203,0.10134996473789215,0.14028964936733246,0.14028964936733246,0.030073031783103943
11,vanilla,extrap,u_coarse,40,127,93,3.7536392211914062,5.669195652008057,3.8489513397216797,0.08595635741949081,0.12262269109487534,0.11318126320838928,0.014467213302850723
12,vanilla,extrap,u_coarse,40,127,149,3.6534416675567627,4.830023765563965,4.830023765563965,0.08661224693059921,0.1255856156349182,0.09646531194448471,0.022782351821660995
13,vanilla,extrap,u_coarse,40,127,117,3.531696319580078,6.150771141052246,5.966656684875488,0.08092395961284637,0.11119367927312851,0.11119367927312851,0.03476659208536148
14,vanilla,extrap,u_coarse,40,127,152,4.192816734313965,6.5933756828308105,6.5933756828308105,0.09832049906253815,0.12498495727777481,0.12203966826200485,0.04245371371507645
15,vanilla,extrap,u_coarse,40,127,144,3.110440492630005,4.209876537322998,3.1946322917938232,0.07312490791082382,0.10726963728666306,0.07436630874872208,0.009966479614377022
16,vanilla,extrap,u_coarse,40,127,137,3.0390002727508545,4.922835350036621,3.4757673740386963,0.06992685049772263,0.10618031024932861,0.09299129992723465,0.011797810904681683
17,vanilla,extrap,u_coarse,40,127,99,3.106999158859253,4.484764099121094,4.179678916931152,0.07276278734207153,0.10773319751024246,0.1068386361002922,0.01706026867032051
18,vanilla,extrap,u_coarse,40,127,142,2.98816180229187,4.511044502258301,2.909032106399536,0.06962106376886368,0.10172354429960251,0.07084088772535324,0.008264128118753433
19,vanilla,extrap,u_coarse,40,127,85,4.199762344360352,6.775763988494873,4.996847629547119,0.09528698027133942,0.12494368106126785,0.12267958372831345,0.024383287876844406
