,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,17.749998092651367,2.775463104248047,0.023074770346283913,120.28128814697266,3.301964521408081,4.518850619206205e-05,vanilla,extrap,u_coarse,40,170,113
1,8,19.006635665893555,4.976237773895264,0.036594733595848083,135.9823455810547,2.9900803565979004,1.6140284538269043,vanilla,extrap,u_coarse,40,170,113
2,16,20.263273239135742,3.7685368061065674,0.09694315493106842,38.87367630004883,3.520125150680542,1.7106715440750122,vanilla,extrap,u_coarse,40,170,113
3,24,21.519908905029297,3.1802072525024414,0.0035818922333419323,887.8567504882812,3.3755042552948,1.7396388053894043,vanilla,extrap,u_coarse,40,170,113
4,32,22.776546478271484,2.3685996532440186,0.010858297348022461,218.13729858398438,3.1015632152557373,1.7164098024368286,vanilla,extrap,u_coarse,40,170,113
5,40,24.033184051513672,3.053504705429077,0.019568240270018578,156.04391479492188,2.888997793197632,2.020595073699951,vanilla,extrap,u_coarse,40,170,113
6,0,22.462387084960938,2.264238119125366,0.008661162108182907,261.4242858886719,3.227047920227051,4.51390296802856e-05,vanilla,extrap,u_coarse,40,170,143
7,8,23.719024658203125,1.8940657377243042,0.027756530791521072,68.23856353759766,3.3364503383636475,1.1215580701828003,vanilla,extrap,u_coarse,40,170,143
8,16,24.975662231445312,3.921557664871216,0.0076544019393622875,512.3270874023438,3.426013231277466,2.2595489025115967,vanilla,extrap,u_coarse,40,170,143
9,24,26.232297897338867,4.920671463012695,0.09107641875743866,54.0279426574707,3.532677173614502,1.8884106874465942,vanilla,extrap,u_coarse,40,170,143
10,32,27.488935470581055,4.020035266876221,0.12378112226724625,32.476966857910156,3.4546196460723877,1.8823246955871582,vanilla,extrap,u_coarse,40,170,143
11,40,28.745573043823242,2.361482858657837,0.008163999766111374,289.255615234375,3.1668901443481445,1.3728324174880981,vanilla,extrap,u_coarse,40,170,143
12,0,16.650440216064453,2.705597400665283,0.012862305156886578,210.35089111328125,3.30879545211792,3.632588777691126e-05,vanilla,extrap,u_coarse,40,170,106
13,8,17.90707778930664,2.3152456283569336,0.015784913673996925,146.67457580566406,3.2992665767669678,1.207380771636963,vanilla,extrap,u_coarse,40,170,106
14,16,19.163715362548828,3.934999942779541,0.011549158953130245,340.7174377441406,3.4898297786712646,2.424513339996338,vanilla,extrap,u_coarse,40,170,106
15,24,20.420352935791016,3.2289557456970215,0.0008933349745348096,3614.49609375,3.4510321617126465,1.8244044780731201,vanilla,extrap,u_coarse,40,170,106
16,32,21.67698860168457,3.094296932220459,0.012016014195978642,257.5144348144531,3.4561328887939453,1.6254677772521973,vanilla,extrap,u_coarse,40,170,106
17,40,22.933626174926758,2.6596856117248535,0.0344340056180954,77.2400894165039,3.3653900623321533,1.2108243703842163,vanilla,extrap,u_coarse,40,170,106
18,0,15.707962989807129,2.210493326187134,0.020196665078401566,109.44843292236328,3.261502742767334,7.940109207993373e-05,vanilla,extrap,u_coarse,40,170,100
19,8,16.964599609375,2.5088610649108887,0.03389223664999008,74.02465057373047,3.3121001720428467,0.6245088577270508,vanilla,extrap,u_coarse,40,170,100
20,16,18.221237182617188,2.6941380500793457,0.011576799675822258,232.71871948242188,3.423475980758667,1.3938621282577515,vanilla,extrap,u_coarse,40,170,100
21,24,19.477874755859375,2.991565704345703,0.021777817979454994,137.3675537109375,3.4894285202026367,2.027686357498169,vanilla,extrap,u_coarse,40,170,100
22,32,20.734512329101562,4.374255657196045,0.06089127063751221,71.837158203125,3.345156192779541,1.661708116531372,vanilla,extrap,u_coarse,40,170,100
23,40,21.991147994995117,3.1671242713928223,0.0056134858168661594,564.19921875,3.3992159366607666,1.4332324266433716,vanilla,extrap,u_coarse,40,170,100
24,0,22.61946678161621,2.643549680709839,0.029052073135972023,90.99349212646484,3.3273210525512695,6.271882011787966e-05,vanilla,extrap,u_coarse,40,170,144
25,8,23.8761043548584,2.6251988410949707,0.008143232204020023,322.37799072265625,3.3527145385742188,1.243498682975769,vanilla,extrap,u_coarse,40,170,144
26,16,25.132741928100586,5.267971515655518,0.007159862667322159,735.7643432617188,3.5074844360351562,2.516023874282837,vanilla,extrap,u_coarse,40,170,144
27,24,26.38937759399414,3.676663637161255,0.1240595281124115,29.63628578186035,3.5274624824523926,1.9421910047531128,vanilla,extrap,u_coarse,40,170,144
28,32,27.646015167236328,3.832343578338623,0.057909365743398666,66.17830657958984,3.4454567432403564,1.876118540763855,vanilla,extrap,u_coarse,40,170,144
29,40,28.902652740478516,2.753756523132324,0.010426263324916363,264.1173095703125,3.089238166809082,1.317651391029358,vanilla,extrap,u_coarse,40,170,144
30,0,23.719024658203125,2.1571204662323,0.008683445863425732,248.4175567626953,3.3156135082244873,3.062093674088828e-05,vanilla,extrap,u_coarse,40,170,151
31,8,24.975662231445312,2.754659652709961,0.010954286903142929,251.46864318847656,3.019179105758667,1.5309118032455444,vanilla,extrap,u_coarse,40,170,151
32,16,26.232297897338867,4.972591400146484,0.09630264341831207,51.63504409790039,3.554306745529175,1.7348183393478394,vanilla,extrap,u_coarse,40,170,151
33,24,27.488935470581055,4.1398773193359375,0.09871958196163177,41.935726165771484,3.4193150997161865,1.7111260890960693,vanilla,extrap,u_coarse,40,170,151
34,32,28.745573043823242,2.447033166885376,0.006802107207477093,359.746337890625,3.368978977203369,1.5215363502502441,vanilla,extrap,u_coarse,40,170,151
35,40,30.00221061706543,2.4807751178741455,0.0053718723356723785,461.80828857421875,3.389633893966675,1.7420681715011597,vanilla,extrap,u_coarse,40,170,151
36,0,13.66592788696289,3.637127161026001,0.07378706336021423,49.292205810546875,3.3993985652923584,0.00010364127956563607,vanilla,extrap,u_coarse,40,170,87
37,8,14.922565460205078,3.0540671348571777,0.050682779401540756,60.25847625732422,3.418170928955078,1.035010814666748,vanilla,extrap,u_coarse,40,170,87
38,16,16.179203033447266,2.7120749950408936,0.005527283530682325,490.6705017089844,3.335087299346924,1.2140371799468994,vanilla,extrap,u_coarse,40,170,87
39,24,17.43583869934082,2.4974794387817383,0.018088119104504585,138.0729217529297,3.365842819213867,1.725137710571289,vanilla,extrap,u_coarse,40,170,87
40,32,18.692476272583008,4.687784194946289,0.00799871888011694,586.06689453125,3.4930217266082764,2.5757336616516113,vanilla,extrap,u_coarse,40,170,87
41,40,19.949113845825195,4.262352466583252,0.014130804687738419,301.635498046875,3.1982581615448,1.8617147207260132,vanilla,extrap,u_coarse,40,170,87
42,0,13.351768493652344,3.7153444290161133,0.040794871747493744,91.07381439208984,3.5202386379241943,5.476556907524355e-05,vanilla,extrap,u_coarse,40,170,85
43,8,14.608406066894531,3.830814838409424,0.08557404577732086,44.766082763671875,3.302466869354248,1.524417519569397,vanilla,extrap,u_coarse,40,170,85
44,16,15.865042686462402,1.921405553817749,0.02610272914171219,73.609375,2.7678844928741455,1.7820475101470947,vanilla,extrap,u_coarse,40,170,85
45,24,17.121679306030273,2.741731882095337,0.004575521219521761,599.2174072265625,3.364403486251831,2.3849942684173584,vanilla,extrap,u_coarse,40,170,85
46,32,18.37831687927246,3.655377149581909,0.030867867171764374,118.4201431274414,3.4955129623413086,2.8412373065948486,vanilla,extrap,u_coarse,40,170,85
47,40,19.63495445251465,3.7533226013183594,0.011834059841930866,317.1627197265625,3.55814790725708,2.8570730686187744,vanilla,extrap,u_coarse,40,170,85
48,0,21.04867172241211,2.990316390991211,0.12228339165449142,24.45398712158203,3.0458567142486572,7.157572690630332e-05,vanilla,extrap,u_coarse,40,170,134
49,8,22.305307388305664,2.0580503940582275,0.007102550473064184,289.7621765136719,3.3468010425567627,0.8650889992713928,vanilla,extrap,u_coarse,40,170,134
50,16,23.56194496154785,2.2717645168304443,0.025835011154413223,87.93356323242188,3.2540149688720703,0.6470947861671448,vanilla,extrap,u_coarse,40,170,134
51,24,24.81858253479004,3.197125196456909,0.007156613282859325,446.7371826171875,3.4339404106140137,1.5710055828094482,vanilla,extrap,u_coarse,40,170,134
52,32,26.075218200683594,4.990769386291504,0.0025265051517635584,1975.3648681640625,3.5462915897369385,1.6976741552352905,vanilla,extrap,u_coarse,40,170,134
53,40,27.33185577392578,4.288501262664795,0.09116026014089584,47.043540954589844,3.4776601791381836,1.6712247133255005,vanilla,extrap,u_coarse,40,170,134
54,0,16.807519912719727,2.9142520427703857,0.016718225553631783,174.3158721923828,3.2725791931152344,3.515144271659665e-05,vanilla,extrap,u_coarse,40,170,107
55,8,18.064157485961914,2.3207473754882812,0.020438386127352715,113.5484619140625,3.4088265895843506,1.2279173135757446,vanilla,extrap,u_coarse,40,170,107
56,16,19.3207950592041,3.153956651687622,0.025803813710808754,122.22831726074219,3.4356396198272705,2.179508924484253,vanilla,extrap,u_coarse,40,170,107
57,24,20.57743263244629,3.4813649654388428,0.026869190856814384,129.56716918945312,3.4848272800445557,1.6939928531646729,vanilla,extrap,u_coarse,40,170,107
58,32,21.834068298339844,2.9458565711975098,0.038244836032390594,77.02626037597656,2.759843111038208,1.4669320583343506,vanilla,extrap,u_coarse,40,170,107
59,40,23.09070587158203,3.2714974880218506,0.01858309842646122,176.04693603515625,3.3201708793640137,1.182924747467041,vanilla,extrap,u_coarse,40,170,107
60,0,19.792034149169922,3.3362488746643066,0.031044021248817444,107.46832275390625,2.8285276889801025,3.908501457772218e-05,vanilla,extrap,u_coarse,40,127,126
61,8,21.04867172241211,1.7051852941513062,0.01596509851515293,106.80706024169922,3.344082832336426,0.8489338159561157,vanilla,extrap,u_coarse,40,127,126
62,16,22.305307388305664,3.204446315765381,0.038502998650074005,83.22589111328125,3.4381535053253174,0.9894535541534424,vanilla,extrap,u_coarse,40,127,126
63,24,23.56194496154785,4.252030849456787,0.04859166592359543,87.50535583496094,3.5304477214813232,1.651214599609375,vanilla,extrap,u_coarse,40,127,126
64,32,24.81858253479004,3.8422086238861084,0.04443640261888504,86.46533966064453,3.384646415710449,1.4094170331954956,vanilla,extrap,u_coarse,40,127,126
65,40,26.075218200683594,2.9171018600463867,0.07827935367822647,37.26527786254883,3.3430335521698,1.0549204349517822,vanilla,extrap,u_coarse,40,127,126
66,0,14.608406066894531,2.075186252593994,0.06589023768901825,31.494592666625977,3.234999656677246,4.350215385784395e-05,vanilla,extrap,u_coarse,40,127,93
67,8,15.865042686462402,2.316804885864258,0.036494407802820206,63.48383331298828,3.1659905910491943,0.6702415943145752,vanilla,extrap,u_coarse,40,127,93
68,16,17.121679306030273,4.043703079223633,0.03274441882967949,123.4928970336914,3.4669923782348633,0.9018493890762329,vanilla,extrap,u_coarse,40,127,93
69,24,18.37831687927246,3.632424831390381,0.009287980385124683,391.0887756347656,3.441053628921509,1.3374958038330078,vanilla,extrap,u_coarse,40,127,93
70,32,19.63495445251465,3.2119193077087402,0.03460373729467392,92.82001495361328,2.7817680835723877,0.8820242285728455,vanilla,extrap,u_coarse,40,127,93
71,40,20.891592025756836,2.003648042678833,0.0235493965446949,85.08277893066406,3.2760510444641113,0.8398087620735168,vanilla,extrap,u_coarse,40,127,93
72,0,23.404865264892578,2.794020652770996,0.0005338998162187636,5233.22998046875,3.3091158866882324,0.00011152933439007029,vanilla,extrap,u_coarse,40,127,149
73,8,24.661502838134766,3.6277685165405273,0.02930016629397869,123.81391906738281,3.1122853755950928,1.2283425331115723,vanilla,extrap,u_coarse,40,127,149
