,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,17.749998092651367,2.2879228591918945,0.03779898211359978,60.528690338134766,3.2713541984558105,4.518850619206205e-05,vanilla,extrap,u_coarse,40,170,113
1,8,19.006635665893555,4.188534736633301,0.014285745099186897,293.1968078613281,3.1344308853149414,1.315850853919983,vanilla,extrap,u_coarse,40,170,113
2,16,20.263273239135742,3.5426549911499023,0.09262499213218689,38.247291564941406,3.0653693675994873,1.608575701713562,vanilla,extrap,u_coarse,40,170,113
3,24,21.519908905029297,3.410365581512451,0.0572802871465683,59.5382080078125,3.4378674030303955,1.4888068437576294,vanilla,extrap,u_coarse,40,170,113
4,32,22.776546478271484,1.6641100645065308,0.00952337309718132,174.73956298828125,3.361441135406494,1.3120781183242798,vanilla,extrap,u_coarse,40,170,113
5,40,24.033184051513672,2.068974733352661,0.04755283147096634,43.50897216796875,3.3970537185668945,1.5763798952102661,vanilla,extrap,u_coarse,40,170,113
6,0,22.462387084960938,1.7196083068847656,0.010386204347014427,165.5665740966797,2.970942497253418,4.51390296802856e-05,vanilla,extrap,u_coarse,40,170,143
7,8,23.719024658203125,2.6646251678466797,0.09527836740016937,27.966737747192383,2.785304546356201,1.3402605056762695,vanilla,extrap,u_coarse,40,170,143
8,16,24.975662231445312,3.715174913406372,0.005769871640950441,643.8921508789062,3.3694908618927,1.5276001691818237,vanilla,extrap,u_coarse,40,170,143
9,24,26.232297897338867,3.607917070388794,0.04524335637688637,79.74468231201172,3.5426790714263916,1.545882225036621,vanilla,extrap,u_coarse,40,170,143
10,32,27.488935470581055,3.506833791732788,0.0074103157967329025,473.23675537109375,3.4915432929992676,1.568780541419983,vanilla,extrap,u_coarse,40,170,143
11,40,28.745573043823242,1.9800403118133545,0.028161099180579185,70.31118774414062,3.344343900680542,1.6505701541900635,vanilla,extrap,u_coarse,40,170,143
12,0,16.650440216064453,1.8571271896362305,0.026591099798679352,69.84017944335938,2.955183267593384,3.632588777691126e-05,vanilla,extrap,u_coarse,40,170,106
13,8,17.90707778930664,1.6770685911178589,0.006336471531540155,264.6691589355469,2.9065492153167725,0.9405683875083923,vanilla,extrap,u_coarse,40,170,106
14,16,19.163715362548828,4.0587615966796875,0.025832202285528183,157.12022399902344,3.5071287155151367,1.5804651975631714,vanilla,extrap,u_coarse,40,170,106
15,24,20.420352935791016,3.3925423622131348,0.05385499820113182,62.99401092529297,2.8360466957092285,1.4813904762268066,vanilla,extrap,u_coarse,40,170,106
16,32,21.67698860168457,2.9273695945739746,0.016851847991347313,173.7120819091797,3.450746536254883,1.6010099649429321,vanilla,extrap,u_coarse,40,170,106
17,40,22.933626174926758,1.7768241167068481,0.023008380085229874,77.22508239746094,2.9240481853485107,1.1991209983825684,vanilla,extrap,u_coarse,40,170,106
18,0,15.707962989807129,1.7926898002624512,0.010493827052414417,170.83279418945312,3.3204400539398193,7.940109207993373e-05,vanilla,extrap,u_coarse,40,170,100
19,8,16.964599609375,2.2695248126983643,0.006868015043437481,330.44842529296875,3.2806050777435303,1.0600298643112183,vanilla,extrap,u_coarse,40,170,100
20,16,18.221237182617188,2.8073697090148926,0.043561507016420364,64.44611358642578,3.2282636165618896,1.2948423624038696,vanilla,extrap,u_coarse,40,170,100
21,24,19.477874755859375,3.604429006576538,0.025511952117085457,141.283935546875,3.1850693225860596,1.6764277219772339,vanilla,extrap,u_coarse,40,170,100
