metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.004241272812709212,-0.00322146899998188,5.749729936110362e-16,1.1499459872220725e-15
rel_mean,curvature,1000,0.016298674155026675,0.012596888467669487,1.0,2.436996214025119e-94
rel_mean,operator_norm,1000,0.026094004092738033,0.019448168575763702,1.0,1.096335540258813e-130
rel_mean,stoch_iso,1000,0.02842723048850894,0.022608835250139236,1.0,1.3985435421549728e-139
