step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,window_id,mu_id,k0,run
0,19.006635665893555,3.2971715927124023,0.060443028807640076,54.550071716308594,3.297722339630127,0.00015528571384493262,vanilla,extrap,u_fine,240,0,170,605,9
48,20.51460075378418,3.665712833404541,0.026937497779726982,136.0821533203125,3.049694299697876,1.373345971107483,vanilla,extrap,u_fine,240,0,170,605,9
96,22.022563934326172,2.205270290374756,0.030386991798877716,72.57283782958984,3.359894275665283,1.1202950477600098,vanilla,extrap,u_fine,240,0,170,605,9
144,23.530529022216797,1.8121297359466553,0.04388907179236412,41.28886032104492,3.3136422634124756,0.7574338912963867,vanilla,extrap,u_fine,240,0,170,605,9
192,25.038494110107422,3.880422830581665,0.014421883039176464,269.0649108886719,3.3314719200134277,1.1387300491333008,vanilla,extrap,u_fine,240,0,170,605,9
240,26.546457290649414,2.7751801013946533,0.02557152323424816,108.52619171142578,3.280937433242798,1.324314832687378,vanilla,extrap,u_fine,240,0,170,605,9
0,22.14822769165039,2.0845041275024414,0.027243459597229958,76.51393127441406,3.311479330062866,9.743813279783353e-05,vanilla,extrap,u_fine,240,1,170,705,9
48,23.656192779541016,1.8273569345474243,0.01884971745312214,96.94346618652344,3.1782515048980713,0.7983570694923401,vanilla,extrap,u_fine,240,1,170,705,9
96,25.16415786743164,3.426576614379883,0.03739425539970398,91.63377380371094,3.243548631668091,1.5337530374526978,vanilla,extrap,u_fine,240,1,170,705,9
144,26.672121047973633,3.805140256881714,0.026908215135335922,141.41183471679688,3.3838300704956055,1.327357530593872,vanilla,extrap,u_fine,240,1,170,705,9
192,28.180086135864258,2.5618410110473633,0.0291534923017025,87.8742446899414,3.3155925273895264,0.9756742715835571,vanilla,extrap,u_fine,240,1,170,705,9
240,29.688051223754883,1.7686179876327515,0.00811825878918171,217.8568115234375,3.2696473598480225,0.9566734433174133,vanilla,extrap,u_fine,240,1,170,705,9
0,18.31548500061035,3.8706605434417725,0.0034665304701775312,1116.58056640625,3.3152644634246826,0.00011659467418212444,vanilla,extrap,u_fine,240,2,170,583,9
48,19.823450088500977,3.90910267829895,0.0004081983643118292,9576.478515625,3.101815938949585,1.6856170892715454,vanilla,extrap,u_fine,240,2,170,583,9
96,21.33141326904297,3.6488840579986572,0.03656412288546562,99.79410552978516,3.3697807788848877,1.0024573802947998,vanilla,extrap,u_fine,240,2,170,583,9
144,22.839378356933594,1.9944065809249878,0.03797740116715431,52.5156135559082,3.3104684352874756,0.894340455532074,vanilla,extrap,u_fine,240,2,170,583,9
192,24.34734344482422,2.168027639389038,0.004477857146412134,484.16632080078125,3.2319881916046143,0.7372607588768005,vanilla,extrap,u_fine,240,2,170,583,9
240,25.85530662536621,4.4183454513549805,0.005129430443048477,861.3715209960938,3.2798595428466797,1.596794843673706,vanilla,extrap,u_fine,240,2,170,583,9
0,17.687166213989258,2.361314058303833,0.018106937408447266,130.40936279296875,3.2995059490203857,9.50065950746648e-05,vanilla,extrap,u_fine,240,3,170,563,9
48,19.195131301879883,5.099936485290527,0.0034935460425913334,1459.816650390625,3.2124555110931396,1.5578523874282837,vanilla,extrap,u_fine,240,3,170,563,9
96,20.703096389770508,3.755375385284424,0.037166137248277664,101.04293060302734,3.36215877532959,1.2253689765930176,vanilla,extrap,u_fine,240,3,170,563,9
144,22.2110595703125,1.9329794645309448,0.03909468650817871,49.44353485107422,3.3147475719451904,0.9775350093841553,vanilla,extrap,u_fine,240,3,170,563,9
192,23.719024658203125,2.0654332637786865,0.014208494685590267,145.3660888671875,3.235729217529297,0.6117396950721741,vanilla,extrap,u_fine,240,3,170,563,9
240,25.22698974609375,4.207517623901367,0.03851654753088951,109.23921966552734,3.2360434532165527,1.4127384424209595,vanilla,extrap,u_fine,240,3,170,563,9
0,22.179643630981445,1.8817728757858276,0.025667116045951843,73.31454467773438,3.309971809387207,0.00017273049161303788,vanilla,extrap,u_fine,240,4,170,706,9
48,23.68760871887207,1.868759274482727,0.004198530688881874,445.098388671875,3.177633762359619,0.7910552024841309,vanilla,extrap,u_fine,240,4,170,706,9
96,25.195573806762695,3.6049816608428955,0.041500527411699295,86.86592102050781,3.244101047515869,1.5814353227615356,vanilla,extrap,u_fine,240,4,170,706,9
144,26.703536987304688,3.6643755435943604,0.03090570867061615,118.56629943847656,3.3806819915771484,1.29963219165802,vanilla,extrap,u_fine,240,4,170,706,9
192,28.211502075195312,2.6749448776245117,0.03145579248666763,85.0382308959961,3.3150248527526855,0.9724177718162537,vanilla,extrap,u_fine,240,4,170,706,9
240,29.719467163085938,1.9704355001449585,0.0027029558550566435,728.9928588867188,3.2685301303863525,0.9381758570671082,vanilla,extrap,u_fine,240,4,170,706,9
0,22.87079429626465,1.5385236740112305,0.01106326188892126,139.06600952148438,3.2901394367218018,0.0001632329513086006,vanilla,extrap,u_fine,240,5,170,728,9
