metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.0029710057266056538,-0.0005935952067375183,0.00318682112190387,0.00637364224380774
rel_mean,curvature,1000,0.013913178214803338,0.012820487841963768,1.0,6.223526553743085e-64
rel_mean,operator_norm,1000,0.011909245379269124,0.011166103184223175,1.0,1.278376133259606e-59
rel_mean,stoch_iso,1000,0.018010933116078376,0.018506795167922974,1.0,4.816057527543658e-77
