metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.013783419521525501,-0.014359179884195328,1.065139982469229e-115,2.130279964938458e-115
rel_mean,curvature,1000,0.02292671986296773,0.017875302582979202,1.0,1.2688439154082693e-117
rel_mean,operator_norm,1000,0.049043603528290985,0.039501287043094635,1.0,4.558117064942672e-165
rel_mean,stoch_iso,1000,0.03967258185520768,0.03006000816822052,1.0,9.485662984130182e-160
