,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_coarse,40,170,113,6.428231239318848,8.920174598693848,5.58651876449585,0.14194737374782562,0.20067307353019714,0.1571386754512787,0.030477724969387054
1,vanilla,extrap,u_coarse,40,170,143,6.677623748779297,8.969433784484863,6.85654878616333,0.14579184353351593,0.21370959281921387,0.19633813202381134,0.045910414308309555
2,vanilla,extrap,u_coarse,40,170,106,7.0992937088012695,9.31506061553955,5.835633754730225,0.1566760390996933,0.2315630465745926,0.16561545431613922,0.03325646370649338
3,vanilla,extrap,u_coarse,40,170,100,6.253037929534912,9.259781837463379,8.202338218688965,0.13264384865760803,0.22097299993038177,0.22097299993038177,0.06570151448249817
4,vanilla,extrap,u_coarse,40,170,144,6.847263336181641,8.983929634094238,6.356849670410156,0.15041659772396088,0.21617504954338074,0.18193337321281433,0.039462439715862274
5,vanilla,extrap,u_coarse,40,170,151,6.520443916320801,9.016829490661621,5.1641387939453125,0.1429602950811386,0.20395947992801666,0.1484362930059433,0.026043293997645378
6,vanilla,extrap,u_coarse,40,170,87,5.6603288650512695,9.647310256958008,9.056464195251465,0.12825770676136017,0.21196898818016052,0.14846250414848328,0.08009720593690872
7,vanilla,extrap,u_coarse,40,170,85,6.255340576171875,10.389413833618164,8.360044479370117,0.1413567215204239,0.22981955111026764,0.14043255150318146,0.06825229525566101
8,vanilla,extrap,u_coarse,40,170,134,6.960629463195801,10.922392845153809,10.922392845153809,0.1514529436826706,0.2290351390838623,0.20020116865634918,0.11650261282920837
9,vanilla,extrap,u_coarse,40,170,107,7.104274272918701,9.381084442138672,5.482766628265381,0.15664267539978027,0.23322057723999023,0.1554320603609085,0.029356181621551514
10,vanilla,extrap,u_coarse,40,127,126,4.175724983215332,7.42509651184082,5.606032371520996,0.09378122538328171,0.14172375202178955,0.14172375202178955,0.030691014602780342
11,vanilla,extrap,u_coarse,40,127,93,3.7587220668792725,6.250795364379883,3.9936156272888184,0.08627327531576157,0.13043968379497528,0.11743522435426712,0.015575161203742027
12,vanilla,extrap,u_coarse,40,127,149,3.813728094100952,5.225172519683838,3.6539924144744873,0.09013888239860535,0.11818472295999527,0.07297759503126144,0.013038731180131435
13,vanilla,extrap,u_coarse,40,127,117,3.3268001079559326,6.503025531768799,6.159873962402344,0.07669927924871445,0.11677467823028564,0.11479444801807404,0.03705473616719246
14,vanilla,extrap,u_coarse,40,127,152,3.5013039112091064,5.506296634674072,5.506296634674072,0.08189254254102707,0.1055709645152092,0.10191844403743744,0.02960869111120701
15,vanilla,extrap,u_coarse,40,127,144,3.8105742931365967,5.775585174560547,3.7476565837860107,0.08852561563253403,0.10899171233177185,0.08723989874124527,0.013715753331780434
16,vanilla,extrap,u_coarse,40,127,137,3.700474977493286,5.9862518310546875,3.9578864574432373,0.08538885414600372,0.11832734197378159,0.10589000582695007,0.015297719277441502
17,vanilla,extrap,u_coarse,40,127,99,3.4871158599853516,5.879638671875,3.710113525390625,0.07985115051269531,0.10584025084972382,0.09483586251735687,0.01344232726842165
18,vanilla,extrap,u_coarse,40,127,142,3.754413604736328,5.925735950469971,3.9621477127075195,0.08672764152288437,0.10667005926370621,0.0964864119887352,0.015330677852034569
19,vanilla,extrap,u_coarse,40,127,85,3.874821901321411,6.971545219421387,5.177828311920166,0.08725517988204956,0.1271229088306427,0.1271229088306427,0.026181548833847046
20,vanilla,extrap,u_coarse,40,102,126,3.6398651599884033,5.641536235809326,2.4215993881225586,0.08333521336317062,0.11107130348682404,0.06537265330553055,0.005726702511310577
21,vanilla,extrap,u_coarse,40,102,113,2.6317524909973145,4.0546979904174805,2.775285482406616,0.06064983829855919,0.07924118638038635,0.06191183254122734,0.007521688938140869
22,vanilla,extrap,u_coarse,40,102,160,3.141746997833252,4.732011318206787,2.9451887607574463,0.07158932834863663,0.09011032432317734,0.08172240108251572,0.008470837026834488
23,vanilla,extrap,u_coarse,40,102,96,2.7977476119995117,4.38560152053833,1.7736417055130005,0.06474009156227112,0.08689261972904205,0.041606176644563675,0.003072075080126524
