metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,0.0009181014075875282,0.0007579699158668518,0.9421123438847028,0.11577531223059444
rel_mean,curvature,1000,0.027502075836062432,0.02121938019990921,1.0,7.045402518813377e-125
rel_mean,operator_norm,1000,0.03899410181120038,0.03269680216908455,1.0,6.23963668727062e-134
rel_mean,stoch_iso,1000,0.03551776017993689,0.03213599696755409,1.0,1.338951102734351e-131
