metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.0048914452213793995,-0.004343647509813309,2.0748025656406898e-29,4.1496051312813796e-29
rel_mean,curvature,1000,0.016847148701548575,0.008680909872055054,1.0,2.832635391485113e-54
rel_mean,operator_norm,1000,0.031292796393856404,0.022662736475467682,1.0,1.2619779324844026e-129
rel_mean,stoch_iso,1000,0.029687328713014723,0.02368997037410736,1.0,8.934925257728683e-134
