metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.003508916599676013,-0.0011098533868789673,0.00011315423922170677,0.00022630847844341354
rel_mean,curvature,1000,0.018073638528585435,0.012274213135242462,1.0,9.378601764692942e-59
rel_mean,operator_norm,1000,0.011502146271988749,0.010880466550588608,1.0,1.6917083982127383e-52
rel_mean,stoch_iso,1000,0.02035815249197185,0.019396327435970306,1.0,3.29503387410712e-89
