metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,stiefel,1000,-0.000897126816213131,-0.0005978010594844818,0.19044797218440962,0.38089594436881924
rel_mean,curvature,1000,0.020023633049800992,0.01185879111289978,1.0,1.651085426157711e-75
rel_mean,operator_norm,1000,0.015216165330260992,0.013281671330332756,1.0,5.62479235404552e-68
rel_mean,stoch_iso,1000,0.025672311265021563,0.02410075068473816,1.0,2.854463440425246e-122
