,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,17.749998092651367,3.51784086227417,0.005349220708012581,657.6361694335938,2.9989633560180664,4.518850619206205e-05,vanilla,extrap,u_coarse,40,170,113
1,8,19.006635665893555,4.080638885498047,0.03939025104045868,103.59514617919922,2.8668346405029297,1.549867868423462,vanilla,extrap,u_coarse,40,170,113
2,16,20.263273239135742,3.2697675228118896,0.07634617388248444,42.82817840576172,3.313859224319458,1.844902753829956,vanilla,extrap,u_coarse,40,170,113
3,24,21.519908905029297,2.878753662109375,0.009274642914533615,310.38970947265625,3.039543867111206,1.6705402135849,vanilla,extrap,u_coarse,40,170,113
4,32,22.776546478271484,2.65736722946167,0.008715486153960228,304.9017639160156,3.3555617332458496,1.2723196744918823,vanilla,extrap,u_coarse,40,170,113
5,40,24.033184051513672,2.9521095752716064,0.004934751428663731,598.2286376953125,2.8135018348693848,1.314606785774231,vanilla,extrap,u_coarse,40,170,113
6,0,22.462387084960938,2.282334327697754,0.050711605697870255,45.00615310668945,3.3231654167175293,4.51390296802856e-05,vanilla,extrap,u_coarse,40,170,143
7,8,23.719024658203125,3.0449631214141846,0.014212500303983688,214.24542236328125,3.3122642040252686,1.0511729717254639,vanilla,extrap,u_coarse,40,170,143
8,16,24.975662231445312,4.168703556060791,0.053111154586076736,78.49017333984375,3.4676852226257324,1.7989181280136108,vanilla,extrap,u_coarse,40,170,143
9,24,26.232297897338867,2.9110729694366455,0.03209293261170387,90.70760345458984,2.975572109222412,1.851619839668274,vanilla,extrap,u_coarse,40,170,143
10,32,27.488935470581055,2.9969143867492676,0.019386282190680504,154.5894317626953,3.355506181716919,1.90748131275177,vanilla,extrap,u_coarse,40,170,143
11,40,28.745573043823242,2.5780746936798096,0.0028402137104421854,907.7044677734375,3.3855674266815186,1.550026774406433,vanilla,extrap,u_coarse,40,170,143
12,0,16.650440216064453,2.0621719360351562,0.012857784517109394,160.38314819335938,3.306227684020996,3.632588777691126e-05,vanilla,extrap,u_coarse,40,170,106
13,8,17.90707778930664,4.1088337898254395,0.01428750716149807,287.582275390625,3.3549835681915283,1.1180108785629272,vanilla,extrap,u_coarse,40,170,106
14,16,19.163715362548828,3.5729098320007324,0.04955608770251274,72.09830474853516,3.45147967338562,1.7558122873306274,vanilla,extrap,u_coarse,40,170,106
15,24,20.420352935791016,3.198369026184082,0.012465853244066238,256.5704040527344,2.755432367324829,1.9470438957214355,vanilla,extrap,u_coarse,40,170,106
16,32,21.67698860168457,2.8305227756500244,0.04919389262795448,57.53809356689453,3.412050485610962,1.9341710805892944,vanilla,extrap,u_coarse,40,170,106
17,40,22.933626174926758,1.951562523841858,0.014082616195082664,138.5795440673828,3.3561995029449463,1.3375970125198364,vanilla,extrap,u_coarse,40,170,106
18,0,15.707962989807129,2.2327048778533936,0.02347482182085514,95.1106185913086,3.3801755905151367,7.940109207993373e-05,vanilla,extrap,u_coarse,40,170,100
19,8,16.964599609375,2.1798524856567383,0.015241875313222408,143.017333984375,3.2872726917266846,0.7167485356330872,vanilla,extrap,u_coarse,40,170,100
