,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.12117403043061495,0.05576221177266266,1000,0.193749718375504,0.07545135238458707,1000,0.16686532997712494,0.07151427145448928,1000,7.540874264836312,3.8628819172120035,1000,0.07008956948155537,0.08022175572473728,1000,0.0017633559657026935,0.0023859812607527186,0.002261479830037487,0.12215505190667918,0.002536834659878215
vanilla,0.12501689371466637,0.05376054467956725,1000,0.19036373042315244,0.07210577560317377,1000,0.15916870233789088,0.06351116563270136,1000,7.245785813570023,3.718376815189035,1000,0.06475967980944551,0.07417442100603815,1000,0.0017000576943867955,0.002280184833590306,0.0020083994025154525,0.11758539934760333,0.002345601145033186
