,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,18.001325607299805,2.8409807682037354,0.02487252652645111,114.22164154052734,3.414609432220459,9.308550215791911e-05,vanilla,extrap,u_fine,320,170,573
1,64,20.011945724487305,3.4611737728118896,0.04124059900641441,83.9263687133789,3.4949591159820557,1.470933198928833,vanilla,extrap,u_fine,320,170,573
2,128,22.022563934326172,1.9608732461929321,0.027713239192962646,70.75582885742188,3.4615530967712402,1.2980678081512451,vanilla,extrap,u_fine,320,170,573
3,192,24.033184051513672,2.9472451210021973,0.014981583692133427,196.7245330810547,3.1766440868377686,1.2107006311416626,vanilla,extrap,u_fine,320,170,573
4,256,26.04380226135254,3.793687343597412,0.014148589223623276,268.1318359375,3.556049346923828,1.6286137104034424,vanilla,extrap,u_fine,320,170,573
5,320,28.05442237854004,2.859205484390259,0.013542461208999157,211.12893676757812,3.483147144317627,1.3520900011062622,vanilla,extrap,u_fine,320,170,573
6,0,20.169025421142578,3.146646499633789,0.002053652424365282,1532.2196044921875,3.2791900634765625,0.0002209815866081044,vanilla,extrap,u_fine,320,170,642
7,64,22.179643630981445,1.803469181060791,0.007507439702749252,240.22425842285156,3.2488186359405518,1.0915476083755493,vanilla,extrap,u_fine,320,170,642
8,128,24.190263748168945,2.5421197414398193,0.023503756150603294,108.15802001953125,3.464033603668213,0.965603232383728,vanilla,extrap,u_fine,320,170,642
9,192,26.200881958007812,3.1658124923706055,0.0018170997500419617,1742.2337646484375,3.5763683319091797,1.5052084922790527,vanilla,extrap,u_fine,320,170,642
10,256,28.211502075195312,2.260115623474121,0.03429795801639557,65.8965072631836,3.0313568115234375,1.3663376569747925,vanilla,extrap,u_fine,320,170,642
11,320,30.222122192382812,3.4834771156311035,0.043674640357494354,79.75971984863281,3.459937810897827,1.2611777782440186,vanilla,extrap,u_fine,320,170,642
12,0,17.49867057800293,1.925717830657959,0.025201236829161644,76.41362762451172,3.376324415206909,0.00011196334526175633,vanilla,extrap,u_fine,320,170,557
13,64,19.50929069519043,4.916536331176758,0.025567244738340378,192.29824829101562,3.5938541889190674,1.5858794450759888,vanilla,extrap,u_fine,320,170,557
14,128,21.519908905029297,2.3420939445495605,8.047534356592223e-05,29103.248046875,3.490673780441284,1.3326493501663208,vanilla,extrap,u_fine,320,170,557
15,192,23.530529022216797,1.7818589210510254,0.012062626890838146,147.71731567382812,3.3911678791046143,1.1090432405471802,vanilla,extrap,u_fine,320,170,557
16,256,25.541149139404297,4.722300052642822,0.02485760487616062,189.97406005859375,3.3202719688415527,1.8757520914077759,vanilla,extrap,u_fine,320,170,557
17,320,27.551767349243164,2.4358725547790527,0.011336585506796837,214.86827087402344,3.496054172515869,1.6158418655395508,vanilla,extrap,u_fine,320,170,557
18,0,17.09026336669922,2.32297420501709,0.00189372303429991,1226.6705322265625,3.305805206298828,8.042278204811737e-05,vanilla,extrap,u_fine,320,170,544
19,64,19.10088348388672,5.150208950042725,0.03494837135076523,147.3662109375,3.556126832962036,1.694854974746704,vanilla,extrap,u_fine,320,170,544
20,128,21.111501693725586,2.723639965057373,0.05275501683354378,51.628074645996094,3.295452117919922,1.535893201828003,vanilla,extrap,u_fine,320,170,544
21,192,23.122121810913086,2.5572407245635986,0.007917739450931549,322.9761047363281,3.4158406257629395,1.0255943536758423,vanilla,extrap,u_fine,320,170,544
22,256,25.132741928100586,3.7698469161987305,0.00019232796330470592,19601.138671875,3.211751937866211,1.6787159442901611,vanilla,extrap,u_fine,320,170,544
23,320,27.143360137939453,2.794764518737793,0.015221526846289635,183.60606384277344,3.319870948791504,1.4335969686508179,vanilla,extrap,u_fine,320,170,544
24,0,20.200441360473633,3.1688714027404785,0.011807297356426716,268.3824462890625,3.2790749073028564,0.00014571486099157482,vanilla,extrap,u_fine,320,170,643
25,64,22.2110595703125,1.8580843210220337,0.014017697423696518,132.55274963378906,2.946911573410034,1.0761526823043823,vanilla,extrap,u_fine,320,170,643
26,128,24.2216796875,2.6904962062835693,0.025704026222229004,104.67217254638672,3.4072577953338623,0.9661617875099182,vanilla,extrap,u_fine,320,170,643
27,192,26.232297897338867,2.857464075088501,0.0042299749329686165,675.5274047851562,3.573594093322754,1.4943969249725342,vanilla,extrap,u_fine,320,170,643
28,256,28.242918014526367,2.2488481998443604,0.03784697502851486,59.41949462890625,3.4825215339660645,1.3655705451965332,vanilla,extrap,u_fine,320,170,643
29,320,30.253538131713867,3.374016046524048,0.036303166300058365,92.93999481201172,3.397580146789551,1.2719491720199585,vanilla,extrap,u_fine,320,170,643
30,0,20.671680450439453,4.12585973739624,0.07248945534229279,56.91668701171875,3.534233331680298,0.00014067807933315635,vanilla,extrap,u_fine,320,170,658
31,64,22.68229866027832,1.9771485328674316,0.026735058054327965,73.95339965820312,3.3259072303771973,0.8521677851676941,vanilla,extrap,u_fine,320,170,658
32,128,24.69291877746582,3.566791296005249,0.0595882385969162,59.857303619384766,3.49721622467041,1.1384414434432983,vanilla,extrap,u_fine,320,170,658
33,192,26.703536987304688,3.8956573009490967,0.038380179554224014,101.50180053710938,3.5842647552490234,1.193171739578247,vanilla,extrap,u_fine,320,170,658
34,256,28.714157104492188,3.330509662628174,0.03245747834444046,102.6114730834961,3.28463077545166,1.2274699211120605,vanilla,extrap,u_fine,320,170,658
35,320,30.724775314331055,2.942835807800293,0.0177780631929636,165.5318603515625,3.5054216384887695,1.5089412927627563,vanilla,extrap,u_fine,320,170,658
36,0,16.179203033447266,2.5005664825439453,0.015470855869352818,161.6307830810547,3.3068225383758545,9.378703543916345e-05,vanilla,extrap,u_fine,320,170,515
37,64,18.189821243286133,3.1470911502838135,0.016295719891786575,193.12379455566406,3.4508745670318604,1.148215651512146,vanilla,extrap,u_fine,320,170,515
38,128,20.200441360473633,3.8605313301086426,0.0352652408182621,109.4712905883789,3.292994260787964,1.4816256761550903,vanilla,extrap,u_fine,320,170,515
39,192,22.2110595703125,1.9943755865097046,0.025874553248286247,77.07865142822266,3.349041700363159,1.2829591035842896,vanilla,extrap,u_fine,320,170,515
40,256,24.2216796875,3.1768455505371094,0.010297303088009357,308.51239013671875,3.361159086227417,1.3794212341308594,vanilla,extrap,u_fine,320,170,515
41,320,26.232297897338867,2.9218392372131348,0.010118125937879086,288.77276611328125,3.5684475898742676,1.6362395286560059,vanilla,extrap,u_fine,320,170,515
42,0,16.053539276123047,2.4003794193267822,0.00929209403693676,258.3249206542969,3.3798937797546387,5.0387243391014636e-05,vanilla,extrap,u_fine,320,170,511
43,64,18.064157485961914,3.127345323562622,0.005796964280307293,539.4798583984375,3.4395813941955566,1.033799409866333,vanilla,extrap,u_fine,320,170,511
44,128,20.074777603149414,3.1632578372955322,0.06564386188983917,48.188175201416016,3.570007562637329,1.5169827938079834,vanilla,extrap,u_fine,320,170,511
45,192,22.08539581298828,1.8952457904815674,0.029041407629847527,65.26012420654297,3.4494454860687256,1.3183037042617798,vanilla,extrap,u_fine,320,170,511
46,256,24.09601593017578,2.899832248687744,0.011817608959972858,245.38230895996094,3.36049747467041,1.3043373823165894,vanilla,extrap,u_fine,320,170,511
