,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,18.001325607299805,2.6532349586486816,0.007629246450960636,347.7715759277344,3.413733720779419,9.18868463486433e-05,vanilla,extrap,u_fine,320,170,573
1,64,20.011945724487305,4.177042007446289,0.07769712805747986,53.76057052612305,3.522873640060425,1.7500464916229248,vanilla,extrap,u_fine,320,170,573
2,128,22.022563934326172,2.5022168159484863,0.020384179428219795,122.75288391113281,3.5318214893341064,1.572466492652893,vanilla,extrap,u_fine,320,170,573
3,192,24.033184051513672,2.3818001747131348,0.0021071729715913534,1130.3297119140625,3.18908953666687,1.2772939205169678,vanilla,extrap,u_fine,320,170,573
4,256,26.04380226135254,4.899222373962402,0.02538486011326313,192.997802734375,3.5909059047698975,1.9347282648086548,vanilla,extrap,u_fine,320,170,573
5,320,28.05442237854004,2.093564033508301,0.02032190002501011,103.02009582519531,3.441087007522583,1.8688241243362427,vanilla,extrap,u_fine,320,170,573
6,0,20.169025421142578,3.748535394668579,0.13768000900745392,27.22643280029297,3.615800619125366,0.00011752282443922013,vanilla,extrap,u_fine,320,170,642
7,64,22.179643630981445,2.9556915760040283,0.02081393450498581,142.0054168701172,3.0373053550720215,1.2908596992492676,vanilla,extrap,u_fine,320,170,642
8,128,24.190263748168945,2.8052682876586914,0.006076591555029154,461.651611328125,3.152486562728882,1.0932420492172241,vanilla,extrap,u_fine,320,170,642
9,192,26.200881958007812,3.932788133621216,0.06261684745550156,62.80718994140625,3.591021776199341,1.4988112449645996,vanilla,extrap,u_fine,320,170,642
10,256,28.211502075195312,2.084036111831665,0.015928123146295547,130.84002685546875,3.506993532180786,1.7508549690246582,vanilla,extrap,u_fine,320,170,642
11,320,30.222122192382812,2.7624611854553223,0.026498349383473396,104.25031280517578,3.411830186843872,1.2792164087295532,vanilla,extrap,u_fine,320,170,642
12,0,17.49867057800293,3.186349868774414,0.011289650574326515,282.2363586425781,3.439753293991089,0.00014289759565144777,vanilla,extrap,u_fine,320,170,557
13,64,19.50929069519043,2.912600040435791,0.06361813098192215,45.78254699707031,3.5208542346954346,1.5021049976348877,vanilla,extrap,u_fine,320,170,557
14,128,21.519908905029297,2.8346598148345947,0.07665623724460602,36.97885513305664,3.575670003890991,1.8224127292633057,vanilla,extrap,u_fine,320,170,557
15,192,23.530529022216797,2.543867349624634,0.01634666882455349,155.6199188232422,3.3598809242248535,1.2098441123962402,vanilla,extrap,u_fine,320,170,557
16,256,25.541149139404297,5.542410850524902,0.0762183666229248,72.71752166748047,3.087257146835327,1.7737739086151123,vanilla,extrap,u_fine,320,170,557
17,320,27.551767349243164,3.316455364227295,0.08421831578016281,39.37926483154297,3.553022861480713,2.239776134490967,vanilla,extrap,u_fine,320,170,557
18,0,17.09026336669922,2.3666369915008545,0.028421198949217796,83.27013397216797,3.367440938949585,7.166800060076639e-05,vanilla,extrap,u_fine,320,170,544
19,64,19.10088348388672,3.3314573764801025,0.08445869386196136,39.4448127746582,3.547051429748535,1.248110055923462,vanilla,extrap,u_fine,320,170,544
20,128,21.111501693725586,3.730032444000244,0.0580206997692585,64.2879638671875,3.254014015197754,2.1662790775299072,vanilla,extrap,u_fine,320,170,544
21,192,23.122121810913086,2.57373046875,0.004467840306460857,576.0569458007812,3.239706516265869,1.3448867797851562,vanilla,extrap,u_fine,320,170,544
