,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
vanilla,0.10751117621175944,0.05023102886803442,1000,0.16424264323338866,0.07398023468647398,1000,0.12878454741463066,0.05759470105631764,1000,5.916888861119747,3.43212118097241,1000,0.04568090845807456,0.05800027796373039,1000,0.001588444604366582,0.0023394604344305053,0.0018213043649446944,0.10853320137579768,0.0018341298328826095
stiefel,0.11197528380900622,0.04881722349886595,1000,0.17130887001007794,0.0703031821757359,1000,0.13937013120949268,0.060684949563890915,1000,6.44202574455738,3.7811897117936897,1000,0.05447538471617736,0.07544643616676043,1000,0.0015437361530191065,0.0022231818243307745,0.0019190266031433709,0.11957171754463698,0.0023858257962946616
