,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_fine,320,170,573,6.605250835418701,9.230947494506836,8.311140060424805,0.13782630860805511,0.20692996680736542,0.20692996680736542,0.06745609641075134
1,vanilla,extrap,u_fine,320,170,642,6.50337553024292,9.916519165039062,8.069710731506348,0.15135818719863892,0.2384411245584488,0.22934304177761078,0.06359397619962692
2,vanilla,extrap,u_fine,320,170,557,6.684314250946045,9.33957576751709,9.150923728942871,0.13997621834278107,0.18994265794754028,0.1788388043642044,0.08177675306797028
3,vanilla,extrap,u_fine,320,170,544,7.090798854827881,9.372169494628906,9.372169494628906,0.15212610363960266,0.21827012300491333,0.16707253456115723,0.0857788696885109
4,vanilla,extrap,u_fine,320,170,643,6.477386474609375,9.859471321105957,8.13414478302002,0.15091176331043243,0.23675914108753204,0.23046906292438507,0.06461358815431595
5,vanilla,extrap,u_fine,320,170,658,6.745240211486816,10.072981834411621,8.74765396118164,0.15848982334136963,0.23849672079086304,0.22593961656093597,0.07472798228263855
6,vanilla,extrap,u_fine,320,170,515,6.404716491699219,8.651265144348145,8.651265144348145,0.1431715339422226,0.20362885296344757,0.14182007312774658,0.07309021800756454
7,vanilla,extrap,u_fine,320,170,511,6.1977057456970215,8.545818328857422,8.348858833312988,0.13900598883628845,0.200403094291687,0.1373470574617386,0.06806977093219757
8,vanilla,extrap,u_fine,320,170,621,6.924206733703613,10.553671836853027,5.485328197479248,0.15399304032325745,0.25030237436294556,0.1560955047607422,0.029383620247244835
9,vanilla,extrap,u_fine,320,170,561,6.534514904022217,9.186880111694336,8.679749488830566,0.13610759377479553,0.17911826074123383,0.17911826074123383,0.0735723078250885
10,vanilla,extrap,u_fine,320,127,604,4.179102420806885,7.221335411071777,4.2194719314575195,0.10109847038984299,0.1655019223690033,0.09599502384662628,0.01738666370511055
11,vanilla,extrap,u_fine,320,127,528,4.6556243896484375,6.736330509185791,5.939574241638184,0.10634808987379074,0.1709565818309784,0.17040877044200897,0.03445170074701309
12,vanilla,extrap,u_fine,320,127,655,4.469998836517334,7.837401866912842,7.837401866912842,0.10288585722446442,0.15569160878658295,0.13904529809951782,0.05998522788286209
13,vanilla,extrap,u_fine,320,127,582,3.926640272140503,6.19314432144165,4.733663558959961,0.09571869671344757,0.16153229773044586,0.11828560382127762,0.021882392466068268
14,vanilla,extrap,u_fine,320,127,662,4.370770454406738,7.7037272453308105,7.475616931915283,0.09942131489515305,0.14910513162612915,0.1361360400915146,0.05457504838705063
15,vanilla,extrap,u_fine,320,127,644,4.4039435386657715,7.187165260314941,6.578902721405029,0.10301244258880615,0.15949159860610962,0.11955083906650543,0.04226754233241081
16,vanilla,extrap,u_fine,320,127,627,4.1551690101623535,7.122644424438477,4.3596062660217285,0.09865321964025497,0.1451069414615631,0.08615462481975555,0.018560709431767464
17,vanilla,extrap,u_fine,320,127,542,4.577575206756592,6.562049388885498,5.298142433166504,0.10689256340265274,0.16961422562599182,0.15657268464565277,0.0274124164134264
18,vanilla,extrap,u_fine,320,127,639,4.405529499053955,7.379453182220459,5.925174236297607,0.10349982231855392,0.15726639330387115,0.11020825058221817,0.03428485244512558
19,vanilla,extrap,u_fine,320,127,510,4.322915554046631,6.844236850738525,6.369321346282959,0.09642699360847473,0.16102014482021332,0.16102014482021332,0.03961743414402008
20,vanilla,extrap,u_fine,320,102,603,2.5872271060943604,3.715437412261963,3.4146556854248047,0.060388606041669846,0.08719530701637268,0.06421364098787308,0.011386594735085964
21,vanilla,extrap,u_fine,320,102,573,2.3780477046966553,3.6435904502868652,2.9024908542633057,0.05737687274813652,0.08902101218700409,0.06265955418348312,0.008227004669606686
22,vanilla,extrap,u_fine,320,102,680,2.5978894233703613,3.7421209812164307,3.1829075813293457,0.05893746763467789,0.0989101305603981,0.08831856399774551,0.00989345833659172
23,vanilla,extrap,u_fine,320,102,536,2.7248971462249756,4.416772365570068,3.179351329803467,0.06581080704927444,0.09835043549537659,0.08239538222551346,0.009871361777186394
24,vanilla,extrap,u_fine,320,102,671,2.6774468421936035,3.854414939880371,3.854414939880371,0.060362499207258224,0.10035553574562073,0.10035553574562073,0.014508315362036228
25,vanilla,extrap,u_fine,320,102,517,2.42615008354187,3.9709324836730957,2.678260564804077,0.057202666997909546,0.09062859416007996,0.07072431594133377,0.007004960905760527
26,vanilla,extrap,u_fine,320,102,613,2.394249677658081,3.5913705825805664,2.8281784057617188,0.05525224283337593,0.0803132951259613,0.053472165018320084,0.007811126299202442
27,vanilla,extrap,u_fine,320,102,605,2.507312536239624,3.645815134048462,3.285930871963501,0.05835077911615372,0.08465972542762756,0.06156522408127785,0.010544279590249062
28,vanilla,extrap,u_fine,320,102,662,2.554351568222046,3.897594690322876,3.512587070465088,0.05743638798594475,0.08454769849777222,0.08454769849777222,0.01204909011721611
29,vanilla,extrap,u_fine,320,102,554,2.723335027694702,4.1992363929748535,3.113903522491455,0.0660734549164772,0.09586698561906815,0.07583970576524734,0.009469136595726013
30,vanilla,extrap,u_fine,320,53,663,5.2054266929626465,9.954992294311523,4.7945404052734375,0.10903245210647583,0.16791018843650818,0.13046173751354218,0.022448845207691193
31,vanilla,extrap,u_fine,320,53,621,5.239911079406738,10.061739921569824,7.251629829406738,0.10808024555444717,0.1696738600730896,0.14573228359222412,0.05135364830493927
32,vanilla,extrap,u_fine,320,53,661,5.246209621429443,9.94730281829834,4.88886833190918,0.1097317710518837,0.16779154539108276,0.13161925971508026,0.023340854793787003
33,vanilla,extrap,u_fine,320,53,536,4.472949504852295,9.663249969482422,4.69713020324707,0.10159434378147125,0.16283421218395233,0.10818809270858765,0.021545927971601486
34,vanilla,extrap,u_fine,320,53,637,5.220303535461426,9.898784637451172,5.948892593383789,0.10753238201141357,0.16695895791053772,0.1416400671005249,0.034559886902570724
35,vanilla,extrap,u_fine,320,53,670,5.023189544677734,9.910124778747559,4.476726055145264,0.1060052141547203,0.1671648919582367,0.1265823245048523,0.01957136206328869
36,vanilla,extrap,u_fine,320,53,509,4.422252655029297,9.789162635803223,2.9032440185546875,0.09869056195020676,0.1651453822851181,0.0808941125869751,0.008231274783611298
37,vanilla,extrap,u_fine,320,53,566,4.6390700340271,9.867902755737305,7.318122863769531,0.10316896438598633,0.1664867252111435,0.13774578273296356,0.052299726754426956
38,vanilla,extrap,u_fine,320,53,615,5.354201793670654,10.183331489562988,8.461392402648926,0.11117539554834366,0.17165859043598175,0.1577180027961731,0.06991714239120483
39,vanilla,extrap,u_fine,320,53,519,4.688058376312256,10.017110824584961,3.2029924392700195,0.10619375854730606,0.16883857548236847,0.08305840194225311,0.010018710978329182
