,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_fine,320,170,573,6.77786111831665,9.93148136138916,7.684817314147949,0.1446915566921234,0.20435987412929535,0.19133584201335907,0.05767228454351425
1,vanilla,extrap,u_fine,320,170,642,5.457464218139648,7.736894130706787,6.93884801864624,0.12723587453365326,0.19720366597175598,0.19720366597175598,0.047019150108098984
2,vanilla,extrap,u_fine,320,170,557,6.578303813934326,9.785720825195312,8.711981773376465,0.14075689017772675,0.20098470151424408,0.1702604442834854,0.07411974668502808
3,vanilla,extrap,u_fine,320,170,544,6.306863784790039,9.261621475219727,8.034139633178711,0.1365402787923813,0.19170692563056946,0.1432202160358429,0.06303456425666809
4,vanilla,extrap,u_fine,320,170,643,5.4227447509765625,7.7077131271362305,6.898228168487549,0.1264197677373886,0.19545117020606995,0.19545117020606995,0.046470265835523605
5,vanilla,extrap,u_fine,320,170,658,5.411661624908447,8.16313362121582,7.340456485748291,0.12690816819667816,0.18959368765354156,0.18959368765354156,0.052619434893131256
6,vanilla,extrap,u_fine,320,170,515,6.0157151222229,9.0112886428833,6.974625587463379,0.135666161775589,0.19061718881130219,0.11433494091033936,0.047505274415016174
7,vanilla,extrap,u_fine,320,170,511,6.115209102630615,9.03618335723877,7.062501430511475,0.13905389606952667,0.19194036722183228,0.11618519574403763,0.04870988801121712
8,vanilla,extrap,u_fine,320,170,621,6.781996250152588,9.670063018798828,7.846743106842041,0.1534818708896637,0.23502419888973236,0.22329407930374146,0.06012830138206482
9,vanilla,extrap,u_fine,320,170,561,6.636932373046875,9.848237037658691,8.430769920349121,0.14170804619789124,0.20242376625537872,0.1739802360534668,0.0694119930267334
10,vanilla,extrap,u_fine,320,127,604,4.944572448730469,7.794396877288818,5.190649509429932,0.1187276765704155,0.175784170627594,0.11808978021144867,0.026311369612812996
11,vanilla,extrap,u_fine,320,127,528,5.427252292633057,10.289390563964844,7.644130229949951,0.12302249670028687,0.23711605370044708,0.21931317448616028,0.05706321448087692
12,vanilla,extrap,u_fine,320,127,655,4.373782634735107,8.412615776062012,8.412615776062012,0.10013486444950104,0.1492503136396408,0.1492503136396408,0.06911338120698929
13,vanilla,extrap,u_fine,320,127,582,4.554468154907227,7.855934143066406,5.949091911315918,0.10914959013462067,0.1766289919614792,0.1486569344997406,0.03456220030784607
14,vanilla,extrap,u_fine,320,127,662,4.02249002456665,8.636309623718262,8.636309623718262,0.09041938930749893,0.1572730392217636,0.1572730392217636,0.07283774018287659
15,vanilla,extrap,u_fine,320,127,644,5.001836776733398,7.614889621734619,7.614889621734619,0.11708658188581467,0.16789521276950836,0.1383766382932663,0.056627482175827026
16,vanilla,extrap,u_fine,320,127,627,5.62133264541626,8.497217178344727,5.157918930053711,0.13404934108257294,0.19191020727157593,0.1019308939576149,0.025980591773986816
17,vanilla,extrap,u_fine,320,127,542,6.046821594238281,11.268795013427734,7.5060296058654785,0.13985610008239746,0.25915905833244324,0.22182098031044006,0.05501999706029892
18,vanilla,extrap,u_fine,320,127,639,5.370397090911865,8.380382537841797,7.216503620147705,0.1267102062702179,0.18848033249378204,0.1342269778251648,0.05085735023021698
19,vanilla,extrap,u_fine,320,127,510,4.2807722091674805,8.232779502868652,7.131875038146973,0.09436861425638199,0.18690817058086395,0.18029794096946716,0.04967151954770088
20,vanilla,extrap,u_fine,320,102,603,3.308192491531372,6.344701766967773,6.344701766967773,0.07666688412427902,0.119314044713974,0.119314044713974,0.03931175917387009
21,vanilla,extrap,u_fine,320,102,573,3.5039284229278564,5.1810221672058105,5.1810221672058105,0.08441165089607239,0.11963694542646408,0.11184894293546677,0.026213860139250755
22,vanilla,extrap,u_fine,320,102,680,3.654648542404175,6.529733657836914,5.016303539276123,0.08233039826154709,0.14397381246089935,0.13919121026992798,0.024573538452386856
23,vanilla,extrap,u_fine,320,102,536,3.2878880500793457,4.7397027015686035,3.807279109954834,0.07927609980106354,0.11987006664276123,0.09866861999034882,0.01415563840419054
24,vanilla,extrap,u_fine,320,102,671,3.3488693237304688,6.14829683303833,5.25487756729126,0.07492920011281967,0.13681870698928833,0.13681870698928833,0.02696654200553894
25,vanilla,extrap,u_fine,320,102,517,3.298492431640625,4.796980857849121,3.6776609420776367,0.07774486392736435,0.12194318324327469,0.09711528569459915,0.013208193704485893
26,vanilla,extrap,u_fine,320,102,613,3.6455390453338623,6.956519603729248,6.956519603729248,0.08331014961004257,0.1315264105796814,0.1315264105796814,0.047258950769901276
27,vanilla,extrap,u_fine,320,102,605,3.360673189163208,6.490710258483887,6.490710258483887,0.0776875838637352,0.12160999327898026,0.12160999327898026,0.04114191234111786
28,vanilla,extrap,u_fine,320,102,662,3.2944648265838623,6.113096714019775,5.283565044403076,0.07348944991827011,0.13483232259750366,0.1271750032901764,0.027261778712272644
29,vanilla,extrap,u_fine,320,102,554,2.994478940963745,4.132224082946777,4.128586769104004,0.07238276302814484,0.11145579814910889,0.1005525067448616,0.016645729541778564
30,vanilla,extrap,u_fine,320,53,663,3.1901280879974365,6.203824520111084,3.159742832183838,0.0666317492723465,0.10873854160308838,0.08597811311483383,0.00974997691810131
31,vanilla,extrap,u_fine,320,53,621,3.7426044940948486,6.427689552307129,4.688151836395264,0.07912132889032364,0.11214093118906021,0.09421537816524506,0.021463638171553612
32,vanilla,extrap,u_fine,320,53,661,3.181755781173706,6.200382709503174,3.2028567790985107,0.06626133620738983,0.10863950848579407,0.08622805774211884,0.010017862543463707
33,vanilla,extrap,u_fine,320,53,536,3.9430840015411377,6.645294189453125,4.378330707550049,0.09269894659519196,0.1322542428970337,0.10084524750709534,0.018720488995313644
34,vanilla,extrap,u_fine,320,53,637,3.3573646545410156,6.25794792175293,3.508124351501465,0.06986834853887558,0.10972444713115692,0.08352663367986679,0.012018493376672268
35,vanilla,extrap,u_fine,320,53,670,3.2727279663085938,6.230690002441406,3.031520128250122,0.0695633739233017,0.10919200628995895,0.08571819216012955,0.008974721655249596
36,vanilla,extrap,u_fine,320,53,509,3.5738697052001953,6.427500247955322,4.027939796447754,0.08189056068658829,0.12171029299497604,0.11223191022872925,0.015844043344259262
37,vanilla,extrap,u_fine,320,53,566,3.5859153270721436,6.62553596496582,3.3253495693206787,0.08317907154560089,0.11559833586215973,0.06259158253669739,0.010798778384923935
38,vanilla,extrap,u_fine,320,53,615,3.762471914291382,6.382927894592285,5.7607197761535645,0.08018120378255844,0.11137603968381882,0.10737821459770203,0.03240809589624405
39,vanilla,extrap,u_fine,320,53,519,3.5701279640197754,6.414587020874023,4.084856033325195,0.08326878398656845,0.12211115658283234,0.10592644661664963,0.016294971108436584
40,vanilla,extrap,u_fine,320,61,592,11.685324668884277,19.896343231201172,7.700633525848389,0.22439904510974884,0.295073926448822,0.22382913529872894,0.05790991708636284
41,vanilla,extrap,u_fine,320,61,614,11.379348754882812,20.00234031677246,7.416326522827148,0.23136459290981293,0.3146880567073822,0.21908195316791534,0.053712792694568634
42,vanilla,extrap,u_fine,320,61,638,9.204524040222168,18.36307144165039,8.409614562988281,0.19636623561382294,0.26662078499794006,0.24018462002277374,0.06906408071517944
43,vanilla,extrap,u_fine,320,61,667,8.528349876403809,17.302236557006836,11.75740909576416,0.18726740777492523,0.2677362859249115,0.2654055655002594,0.13499674201011658
44,vanilla,extrap,u_fine,320,61,574,11.208715438842773,19.022079467773438,8.06961441040039,0.20945119857788086,0.27753332257270813,0.20012341439723969,0.06359245628118515
45,vanilla,extrap,u_fine,320,61,580,11.47135066986084,19.324247360229492,7.802199840545654,0.2158476859331131,0.28431278467178345,0.20851771533489227,0.059447579085826874
46,vanilla,extrap,u_fine,320,61,586,11.708769798278809,19.707061767578125,7.7593464851379395,0.22240161895751953,0.2916734516620636,0.21851086616516113,0.05879634618759155
47,vanilla,extrap,u_fine,320,61,672,8.678229331970215,17.355390548706055,12.133158683776855,0.19077430665493011,0.26555439829826355,0.2568740248680115,0.1437632143497467
48,vanilla,extrap,u_fine,320,61,536,9.9967622756958,18.429414749145508,16.53325080871582,0.19059894979000092,0.2630462944507599,0.2553505599498749,0.26694178581237793
49,vanilla,extrap,u_fine,320,61,590,11.700648307800293,19.835660934448242,7.708078384399414,0.22379767894744873,0.2939964532852173,0.22214995324611664,0.05802195519208908
50,vanilla,extrap,u_fine,320,8,509,4.8196234703063965,10.120820045471191,4.237903118133545,0.10595705360174179,0.1647428572177887,0.1220565214753151,0.0175388902425766
51,vanilla,extrap,u_fine,320,8,577,4.948134899139404,10.020798683166504,6.773565769195557,0.11094869673252106,0.1632000058889389,0.12040756642818451,0.044805850833654404
52,vanilla,extrap,u_fine,320,8,671,4.492623805999756,9.911211013793945,3.212078809738159,0.08972110599279404,0.16170059144496918,0.09165093302726746,0.010075634345412254
53,vanilla,extrap,u_fine,320,8,612,5.12321662902832,10.245814323425293,9.493646621704102,0.10517244786024094,0.16701160371303558,0.15865576267242432,0.08801691234111786
54,vanilla,extrap,u_fine,320,8,563,4.937770843505859,10.085094451904297,5.434959411621094,0.11297662556171417,0.1643316149711609,0.10733601450920105,0.028846466913819313
55,vanilla,extrap,u_fine,320,8,680,4.532284259796143,9.861454010009766,3.1558597087860107,0.09300770610570908,0.16068759560585022,0.09502983093261719,0.00972602516412735
56,vanilla,extrap,u_fine,320,8,609,5.038938045501709,10.296639442443848,9.7363920211792,0.10386665165424347,0.16776815056800842,0.15900710225105286,0.09257552027702332
57,vanilla,extrap,u_fine,320,8,671,4.492623805999756,9.911211013793945,3.212078809738159,0.08972110599279404,0.16170059144496918,0.09165093302726746,0.010075634345412254
58,vanilla,extrap,u_fine,320,8,503,4.933930397033691,10.141365051269531,3.9903008937835693,0.10714118927717209,0.16503101587295532,0.11889050155878067,0.015549317002296448
59,vanilla,extrap,u_fine,320,8,583,5.071576118469238,9.97985553741455,7.430197238922119,0.11276622116565704,0.16249677538871765,0.12699593603610992,0.053913895040750504
