,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.1114010391253978,0.0626184738369277,1000,0.1661610307022929,0.09154437482187665,1000,0.12626766799762845,0.06829766868266787,1000,5.833876056730747,3.9222785284147674,1000,0.04824511199159315,0.0694831448702703,1000,0.001980170009283546,0.0028948873141330118,0.0021597619191678218,0.12403333767364125,0.002197249967814989
vanilla,0.11537699205800891,0.07067531157898801,1000,0.17726209568977355,0.10633257123699096,1000,0.1383719960078597,0.09418149177838284,1000,6.384491255223751,4.943911786044554,1000,0.06365190445227199,0.11659822890407825,1000,0.002234949589316734,0.003362531145709993,0.002978280274521119,0.15634021794851846,0.003687159744785657
