,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,18.001325607299805,2.8435115814208984,0.0064322142861783504,442.0735168457031,3.437767267227173,0.0001344808842986822,vanilla,extrap,u_fine,320,170,573
1,64,20.011945724487305,4.452115058898926,0.06944649666547775,64.10855865478516,3.4742703437805176,1.6026420593261719,vanilla,extrap,u_fine,320,170,573
2,128,22.022563934326172,2.638983964920044,0.002632544608786702,1002.446044921875,3.444429636001587,1.4181077480316162,vanilla,extrap,u_fine,320,170,573
3,192,24.033184051513672,3.321842670440674,0.005222342908382416,636.0828247070312,3.391749858856201,0.8194376230239868,vanilla,extrap,u_fine,320,170,573
4,256,26.04380226135254,3.526766538619995,0.027763638645410538,127.02825164794922,3.56735897064209,1.2621865272521973,vanilla,extrap,u_fine,320,170,573
5,320,28.05442237854004,2.027200937271118,0.009845481254160404,205.9016571044922,3.4708549976348877,1.3338364362716675,vanilla,extrap,u_fine,320,170,573
6,0,20.169025421142578,3.488846778869629,0.0065344348549842834,533.9171142578125,3.5290474891662598,0.00014444910630118102,vanilla,extrap,u_fine,320,170,642
7,64,22.179643630981445,3.2875962257385254,0.00889714527875185,369.5113525390625,3.4429967403411865,1.3866534233093262,vanilla,extrap,u_fine,320,170,642
8,128,24.190263748168945,3.886601448059082,0.0015594802098348737,2492.24169921875,3.3051037788391113,0.7521274089813232,vanilla,extrap,u_fine,320,170,642
9,192,26.200881958007812,4.473385334014893,0.010410246439278126,429.7098388671875,3.5865814685821533,1.2720617055892944,vanilla,extrap,u_fine,320,170,642
10,256,28.211502075195312,2.0622732639312744,0.006973093841224909,295.74725341796875,3.38409423828125,1.442508578300476,vanilla,extrap,u_fine,320,170,642
11,320,30.222122192382812,2.8629558086395264,0.013019587844610214,219.8960418701172,3.4226481914520264,0.9412293434143066,vanilla,extrap,u_fine,320,170,642
12,0,17.49867057800293,2.8560688495635986,0.005276326555758715,541.2987060546875,3.375636100769043,9.421731374459341e-05,vanilla,extrap,u_fine,320,170,557
13,64,19.50929069519043,3.0939292907714844,0.028620826080441475,108.10063171386719,3.0782039165496826,1.0972959995269775,vanilla,extrap,u_fine,320,170,557
14,128,21.519908905029297,3.7176902294158936,0.01113473903387785,333.8821105957031,3.455441951751709,0.7701408267021179,vanilla,extrap,u_fine,320,170,557
15,192,23.530529022216797,2.650365114212036,0.009240099228918552,286.8329772949219,2.887352705001831,0.6906034350395203,vanilla,extrap,u_fine,320,170,557
16,256,25.541149139404297,3.7053170204162598,0.013917747884988785,266.2296447753906,3.447686195373535,1.1127980947494507,vanilla,extrap,u_fine,320,170,557
17,320,27.551767349243164,3.7954883575439453,0.0006430731154978275,5902.1103515625,3.1117959022521973,0.8298177719116211,vanilla,extrap,u_fine,320,170,557
18,0,17.09026336669922,2.8993117809295654,0.0010944136884063482,2649.19189453125,3.3736040592193604,7.815739809302613e-05,vanilla,extrap,u_fine,320,170,544
19,64,19.10088348388672,5.50823974609375,0.009383144788444042,587.0355834960938,3.4824912548065186,0.9773357510566711,vanilla,extrap,u_fine,320,170,544
20,128,21.111501693725586,3.2377774715423584,0.011900156736373901,272.07855224609375,3.1587185859680176,0.9264147281646729,vanilla,extrap,u_fine,320,170,544
21,192,23.122121810913086,1.7382237911224365,0.003127108095213771,555.8566284179688,3.3772549629211426,0.7376349568367004,vanilla,extrap,u_fine,320,170,544
22,256,25.132741928100586,6.722150802612305,0.006249675061553717,1075.60009765625,3.537795066833496,0.98576819896698,vanilla,extrap,u_fine,320,170,544
23,320,27.143360137939453,3.389374256134033,0.06769923865795135,50.0651741027832,3.5429108142852783,1.1800614595413208,vanilla,extrap,u_fine,320,170,544
24,0,20.200441360473633,3.8879432678222656,0.0043606930412352085,891.58837890625,3.226008892059326,0.0001565398124512285,vanilla,extrap,u_fine,320,170,643
25,64,22.2110595703125,4.102200984954834,0.02161119505763054,189.81832885742188,3.421337127685547,1.3876782655715942,vanilla,extrap,u_fine,320,170,643
26,128,24.2216796875,3.583240509033203,0.00011780200293287635,30417.484375,2.939095973968506,0.7677331566810608,vanilla,extrap,u_fine,320,170,643
27,192,26.232297897338867,4.686560153961182,0.02318609692156315,202.12803649902344,3.39414644241333,1.3014487028121948,vanilla,extrap,u_fine,320,170,643
28,256,28.242918014526367,1.9959195852279663,0.0008960511768236756,2227.461669921875,3.324740171432495,1.4780869483947754,vanilla,extrap,u_fine,320,170,643
29,320,30.253538131713867,2.9834580421447754,0.012339040637016296,241.7901153564453,3.3815040588378906,0.9535287618637085,vanilla,extrap,u_fine,320,170,643
30,0,20.671680450439453,3.8635566234588623,0.05470716953277588,70.62248992919922,3.2174787521362305,0.00012887960474472493,vanilla,extrap,u_fine,320,170,658
31,64,22.68229866027832,2.6099178791046143,0.005544816609472036,470.695068359375,3.3870370388031006,0.9415752291679382,vanilla,extrap,u_fine,320,170,658
32,128,24.69291877746582,3.0556247234344482,0.005487565416842699,556.8270263671875,3.4548678398132324,0.944862425327301,vanilla,extrap,u_fine,320,170,658
33,192,26.703536987304688,3.3852651119232178,0.08022607117891312,42.196571350097656,3.0792059898376465,1.587736964225769,vanilla,extrap,u_fine,320,170,658
34,256,28.714157104492188,2.6520047187805176,0.0019965828396379948,1328.2718505859375,3.403373956680298,1.4053562879562378,vanilla,extrap,u_fine,320,170,658
35,320,30.724775314331055,2.58121919631958,0.006232316140085459,414.16693115234375,3.4583308696746826,1.0567843914031982,vanilla,extrap,u_fine,320,170,658
36,0,16.179203033447266,2.3049185276031494,0.005141041241586208,448.3369140625,3.387260913848877,9.81249613687396e-05,vanilla,extrap,u_fine,320,170,515
37,64,18.189821243286133,2.1491329669952393,0.0043996344320476055,488.4798889160156,3.4510648250579834,1.3800690174102783,vanilla,extrap,u_fine,320,170,515
38,128,20.200441360473633,3.952209234237671,0.007383137475699186,535.3021240234375,3.577690601348877,2.182415246963501,vanilla,extrap,u_fine,320,170,515
39,192,22.2110595703125,3.3011374473571777,0.007522900123149157,438.81182861328125,3.3770911693573,1.76872718334198,vanilla,extrap,u_fine,320,170,515
40,256,24.2216796875,3.3338747024536133,0.021223729476332664,157.08241271972656,3.33573317527771,1.5266789197921753,vanilla,extrap,u_fine,320,170,515
41,320,26.232297897338867,4.181361675262451,0.003301672637462616,1266.4373779296875,3.5274150371551514,1.992867112159729,vanilla,extrap,u_fine,320,170,515
42,0,16.053539276123047,1.9600532054901123,0.01713615469634533,114.38115692138672,3.399808406829834,9.222266089636832e-05,vanilla,extrap,u_fine,320,170,511
43,64,18.064157485961914,2.868025302886963,0.005187429953366518,552.8798217773438,2.8888823986053467,1.3711841106414795,vanilla,extrap,u_fine,320,170,511
44,128,20.074777603149414,4.356058597564697,0.03928842768073082,110.87383270263672,3.2408828735351562,2.3103439807891846,vanilla,extrap,u_fine,320,170,511
45,192,22.08539581298828,2.7498703002929688,0.0016576630296185613,1658.8837890625,3.426478147506714,1.8013715744018555,vanilla,extrap,u_fine,320,170,511
46,256,24.09601593017578,3.3364603519439697,0.0010339043801650405,3227.04931640625,3.1912965774536133,1.457115650177002,vanilla,extrap,u_fine,320,170,511
47,320,26.10663414001465,3.976613998413086,0.004894921090453863,812.3959350585938,3.5760984420776367,1.880720853805542,vanilla,extrap,u_fine,320,170,511
48,0,19.50929069519043,3.153188943862915,0.044534169137477875,70.8038101196289,3.4849298000335693,0.0001694709062576294,vanilla,extrap,u_fine,320,170,621
49,64,21.519908905029297,3.805061101913452,0.023786399513483047,159.96792602539062,3.2020058631896973,0.7749868631362915,vanilla,extrap,u_fine,320,170,621
50,128,23.530529022216797,3.074755907058716,0.005201003048568964,591.1851806640625,3.1371538639068604,0.7858784794807434,vanilla,extrap,u_fine,320,170,621
51,192,25.541149139404297,3.328195571899414,0.033637650310993195,98.94257354736328,3.2196614742279053,1.2722867727279663,vanilla,extrap,u_fine,320,170,621
52,256,27.551767349243164,3.4504332542419434,0.011229103431105614,307.27593994140625,3.0487401485443115,0.7684614062309265,vanilla,extrap,u_fine,320,170,621
53,320,29.562387466430664,2.3743040561676025,0.0026276898570358753,903.5708618164062,3.321928024291992,0.787082850933075,vanilla,extrap,u_fine,320,170,621
54,0,17.62433433532715,3.235581398010254,0.016809871420264244,192.4810333251953,3.2692391872406006,7.943119999254122e-05,vanilla,extrap,u_fine,320,170,561
55,64,19.63495445251465,2.8868658542633057,0.02398619055747986,120.35533142089844,2.8327484130859375,1.2003731727600098,vanilla,extrap,u_fine,320,170,561
56,128,21.645572662353516,2.780895471572876,0.009476777166128159,293.44317626953125,3.4709866046905518,0.8993620872497559,vanilla,extrap,u_fine,320,170,561
57,192,23.656192779541016,2.677452802658081,0.006095792166888714,439.22967529296875,3.2544186115264893,0.7234310507774353,vanilla,extrap,u_fine,320,170,561
58,256,25.666812896728516,2.6550986766815186,0.013630068860948086,194.7971649169922,3.4307267665863037,1.0790449380874634,vanilla,extrap,u_fine,320,170,561
59,320,27.677431106567383,4.244204521179199,0.012643431313335896,335.6845397949219,3.445094585418701,0.8433506488800049,vanilla,extrap,u_fine,320,170,561
60,0,18.9752197265625,2.946739912033081,0.06404365599155426,46.01142501831055,3.444279432296753,0.00012804048310499638,vanilla,extrap,u_fine,320,127,604
61,64,20.98583984375,2.9315989017486572,0.05824245885014534,50.33439636230469,3.3591349124908447,0.6389603018760681,vanilla,extrap,u_fine,320,127,604
62,128,22.996458053588867,2.3416121006011963,0.04020541533827782,58.2412109375,3.5120134353637695,0.8067071437835693,vanilla,extrap,u_fine,320,127,604
63,192,25.007078170776367,2.7743594646453857,0.03380514681339264,82.06914520263672,3.487377882003784,0.7581599354743958,vanilla,extrap,u_fine,320,127,604
64,256,27.017696380615234,2.835350513458252,0.022461729124188423,126.23028564453125,3.404536008834839,0.9439725279808044,vanilla,extrap,u_fine,320,127,604
65,320,29.028316497802734,4.198182582855225,0.004191982094198465,1001.4791259765625,3.285045862197876,1.0605219602584839,vanilla,extrap,u_fine,320,127,604
66,0,16.587608337402344,3.9731297492980957,0.0023099794052541256,1719.98486328125,3.2413506507873535,9.985540236812085e-05,vanilla,extrap,u_fine,320,127,528
67,64,18.598228454589844,3.905122756958008,0.0276815053075552,141.07334899902344,3.0521388053894043,0.8759207725524902,vanilla,extrap,u_fine,320,127,528
68,128,20.608848571777344,2.495978355407715,0.0003437926643528044,7260.126953125,3.1867408752441406,0.7674369215965271,vanilla,extrap,u_fine,320,127,528
69,192,22.61946678161621,3.290069818496704,0.02623380906879902,125.41334533691406,3.460036277770996,0.663055956363678,vanilla,extrap,u_fine,320,127,528
70,256,24.63008689880371,4.371521949768066,0.04278546944260597,102.17304992675781,3.534829616546631,1.1591455936431885,vanilla,extrap,u_fine,320,127,528
71,320,26.640705108642578,2.209780693054199,0.028466347604990005,77.62782287597656,3.378473997116089,0.8181949257850647,vanilla,extrap,u_fine,320,127,528
72,0,20.57743263244629,2.723829746246338,0.03172699362039566,85.85211944580078,2.9812674522399902,7.377135625574738e-05,vanilla,extrap,u_fine,320,127,655
73,64,22.588050842285156,3.5621793270111084,0.0016455166041851044,2164.77880859375,3.5145037174224854,0.6284141540527344,vanilla,extrap,u_fine,320,127,655
74,128,24.598670959472656,3.093146562576294,0.038862597197294235,79.59186553955078,3.5452187061309814,1.212041974067688,vanilla,extrap,u_fine,320,127,655
75,192,26.609289169311523,2.2429239749908447,0.012395421974360943,180.94776916503906,2.8195037841796875,0.8829416036605835,vanilla,extrap,u_fine,320,127,655
76,256,28.619909286499023,3.538536310195923,0.039125192910432816,90.44137573242188,3.1729514598846436,0.8463937640190125,vanilla,extrap,u_fine,320,127,655
77,320,30.63052749633789,3.76349139213562,0.050604090094566345,74.37129211425781,3.5361666679382324,1.2810871601104736,vanilla,extrap,u_fine,320,127,655
78,0,18.284069061279297,3.9336931705474854,0.05741814896464348,68.50957489013672,3.5345070362091064,0.00011066005390603095,vanilla,extrap,u_fine,320,127,582
79,64,20.294689178466797,3.382938861846924,0.016225174069404602,208.4993896484375,3.176909923553467,0.8929609656333923,vanilla,extrap,u_fine,320,127,582
80,128,22.305307388305664,3.543015480041504,0.001544615370221436,2293.784912109375,3.4593594074249268,0.9204359650611877,vanilla,extrap,u_fine,320,127,582
81,192,24.315927505493164,3.656123399734497,0.032746389508247375,111.64966583251953,3.225133180618286,1.1474562883377075,vanilla,extrap,u_fine,320,127,582
82,256,26.32654571533203,2.635991334915161,0.0328759141266346,80.18001556396484,3.3496603965759277,0.8283030390739441,vanilla,extrap,u_fine,320,127,582
83,320,28.33716583251953,4.014922618865967,0.026907626539468765,149.21131896972656,3.4368820190429688,0.8729748725891113,vanilla,extrap,u_fine,320,127,582
84,0,20.797344207763672,3.556468963623047,0.02624102123081684,135.5308837890625,3.333789825439453,0.0001005070298560895,vanilla,extrap,u_fine,320,127,662
85,64,22.80796241760254,4.02838134765625,0.03988826274871826,100.99164581298828,2.979219675064087,0.5041980743408203,vanilla,extrap,u_fine,320,127,662
86,128,24.81858253479004,4.892420768737793,0.003077765693888068,1589.6014404296875,3.5430071353912354,1.0085408687591553,vanilla,extrap,u_fine,320,127,662
87,192,26.829200744628906,2.297576427459717,0.02327844500541687,98.69973754882812,3.3086721897125244,0.8885881900787354,vanilla,extrap,u_fine,320,127,662
88,256,28.839820861816406,2.974954128265381,0.026168495416641235,113.6845703125,3.4932215213775635,0.8389915823936462,vanilla,extrap,u_fine,320,127,662
