,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.10887640070170164,0.047223338752727724,1000,0.1651342402882874,0.06562114443636702,1000,0.13816041910275817,0.05357738674742311,1000,6.341765249013901,3.3874516922836775,1000,0.05047005880158394,0.06316076185736634,1000,0.0014933330917631458,0.0020751227908580596,0.0016942657320157747,0.10712062811408245,0.0019973186622076465
vanilla,0.11528710520267486,0.04812971964848469,1000,0.17628648392111063,0.06582638424223948,1000,0.14727798723801971,0.055732037916556856,1000,6.760877950191498,3.5500477722240085,1000,0.056933307726634665,0.06864170538506435,1000,0.0015219953723457024,0.0020816130433889374,0.0017624017845918481,0.11226236762634506,0.0021706413149504855
