,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_coarse,80,170,97,6.799716472625732,10.172204971313477,8.323301315307617,0.14837050437927246,0.20636142790317535,0.1829570233821869,0.06765365600585938
1,vanilla,extrap,u_coarse,80,170,112,7.219109535217285,10.257184982299805,8.178000450134277,0.1609235256910324,0.2335808128118515,0.2335808128118515,0.0653122067451477
2,vanilla,extrap,u_coarse,80,170,93,6.6624321937561035,10.284329414367676,9.372008323669434,0.14713923633098602,0.21044206619262695,0.1676509827375412,0.08577592670917511
3,vanilla,extrap,u_coarse,80,170,90,6.4276041984558105,10.304094314575195,8.94221019744873,0.14264824986457825,0.20842625200748444,0.15301673114299774,0.07808897644281387
4,vanilla,extrap,u_coarse,80,170,112,7.219109535217285,10.257184982299805,8.178000450134277,0.1609235256910324,0.2335808128118515,0.2335808128118515,0.0653122067451477
5,vanilla,extrap,u_coarse,80,170,116,7.214920997619629,10.177753448486328,9.32727336883545,0.162495419383049,0.2487972378730774,0.23650003969669342,0.084959015250206
6,vanilla,extrap,u_coarse,80,170,84,6.1563544273376465,10.256173133850098,10.256173133850098,0.13800187408924103,0.20206791162490845,0.17728224396705627,0.10272373259067535
7,vanilla,extrap,u_coarse,80,170,83,6.102197170257568,10.040812492370605,10.040812492370605,0.13706135749816895,0.20252087712287903,0.17991088330745697,0.09845499694347382
8,vanilla,extrap,u_coarse,80,170,107,7.5577006340026855,10.615107536315918,7.017902851104736,0.16667507588863373,0.21861864626407623,0.19895194470882416,0.04809664189815521
9,vanilla,extrap,u_coarse,80,170,94,6.665687561035156,10.22445297241211,9.871970176696777,0.14670979976654053,0.20636828243732452,0.18094752728939056,0.09517167508602142
10,vanilla,extrap,u_coarse,80,127,103,3.629523515701294,6.152163982391357,2.8911476135253906,0.08388864248991013,0.12845635414123535,0.06899093091487885,0.008162826299667358
11,vanilla,extrap,u_coarse,80,127,87,4.3613128662109375,7.71598482131958,4.068878173828125,0.09846965223550797,0.1384664922952652,0.10660918056964874,0.016167743131518364
12,vanilla,extrap,u_coarse,80,127,115,3.844752550125122,6.683754920959473,6.378173828125,0.08746743202209473,0.12095171958208084,0.1131567656993866,0.03972763195633888
13,vanilla,extrap,u_coarse,80,127,99,3.6857528686523438,6.330625057220459,3.198702335357666,0.08549968898296356,0.13672004640102386,0.08176345378160477,0.00999189168214798
14,vanilla,extrap,u_coarse,80,127,116,3.8632354736328125,6.8796000480651855,6.460576057434082,0.08740991353988647,0.12449580430984497,0.11629778891801834,0.04076078534126282
15,vanilla,extrap,u_coarse,80,127,112,3.9401566982269287,6.593622207641602,4.966035842895508,0.0918366014957428,0.13710056245326996,0.09191852062940598,0.024083510041236877
16,vanilla,extrap,u_coarse,80,127,109,4.343636512756348,7.107208728790283,3.6873977184295654,0.10190359503030777,0.15890780091285706,0.07364476472139359,0.013278224505484104
17,vanilla,extrap,u_coarse,80,127,90,3.655400037765503,6.091548442840576,3.5951836109161377,0.08310867846012115,0.12341699004173279,0.10414727032184601,0.012622406706213951
18,vanilla,extrap,u_coarse,80,127,111,4.0859293937683105,6.758855819702148,4.069056510925293,0.09538274258375168,0.1451871395111084,0.0772102028131485,0.016169164329767227
19,vanilla,extrap,u_coarse,80,127,83,3.8331363201141357,6.578612804412842,3.621445417404175,0.08635576069355011,0.11904902756214142,0.0853530615568161,0.012807486578822136
20,vanilla,extrap,u_coarse,80,102,103,3.670980453491211,7.7034807205200195,7.7034807205200195,0.08562319725751877,0.14914807677268982,0.14914807677268982,0.057952746748924255
21,vanilla,extrap,u_coarse,80,102,97,4.038206577301025,6.713389873504639,5.239902496337891,0.09432315826416016,0.14810797572135925,0.11886876076459885,0.026813063770532608
22,vanilla,extrap,u_coarse,80,102,120,4.623831272125244,10.221625328063965,7.171205520629883,0.10529302805662155,0.22479282319545746,0.19898492097854614,0.05022088438272476
23,vanilla,extrap,u_coarse,80,102,88,3.457409620285034,6.550188064575195,3.492161512374878,0.07999303936958313,0.1445074826478958,0.09165596961975098,0.011909367516636848
24,vanilla,extrap,u_coarse,80,102,118,4.458297252655029,10.274951934814453,7.6697845458984375,0.10065751522779465,0.22583261132240295,0.1979590803384781,0.05744686722755432
25,vanilla,extrap,u_coarse,80,102,84,3.327322483062744,6.300284385681152,4.0464396476745605,0.07659623771905899,0.1389942169189453,0.11338640004396439,0.015989916399121284
26,vanilla,extrap,u_coarse,80,102,105,3.4324042797088623,9.290098190307617,9.290098190307617,0.07890645414590836,0.17405934631824493,0.17405934631824493,0.08428312838077545
27,vanilla,extrap,u_coarse,80,102,104,3.4392049312591553,8.598481178283691,8.598481178283691,0.07951486110687256,0.16311946511268616,0.16311946511268616,0.07220105826854706
28,vanilla,extrap,u_coarse,80,102,116,4.452892780303955,10.400245666503906,8.219161987304688,0.10008732229471207,0.22773699462413788,0.19486050307750702,0.06597131490707397
