,method,split,field,horizon,mu_id,k0,abs_mean,abs_max,abs_fin,rel_mean,rel_max,rel_fin,mse_fin
0,vanilla,extrap,u_coarse,80,170,97,5.1483893394470215,8.867218017578125,4.685196876525879,0.11398644745349884,0.19172747433185577,0.10298673808574677,0.02143659070134163
1,vanilla,extrap,u_coarse,80,170,112,4.554835796356201,6.733988285064697,4.76196813583374,0.10226762294769287,0.18509943783283234,0.1360117793083191,0.022144867107272148
2,vanilla,extrap,u_coarse,80,170,93,5.131703853607178,9.137955665588379,5.801584720611572,0.11470071226358414,0.19032610952854156,0.10378153622150421,0.03286951780319214
3,vanilla,extrap,u_coarse,80,170,90,4.761369228363037,7.238553047180176,5.435452938079834,0.10778146237134933,0.1814843863248825,0.09301003068685532,0.0288517065346241
4,vanilla,extrap,u_coarse,80,170,112,4.554835796356201,6.733988285064697,4.76196813583374,0.10226762294769287,0.18509943783283234,0.1360117793083191,0.022144867107272148
5,vanilla,extrap,u_coarse,80,170,116,4.962409496307373,7.738041400909424,5.423999786376953,0.11229270696640015,0.18944604694843292,0.13752959668636322,0.028730250895023346
6,vanilla,extrap,u_coarse,80,170,84,4.847726345062256,6.468637466430664,5.2266011238098145,0.1089668795466423,0.17723539471626282,0.09034398943185806,0.02667711116373539
7,vanilla,extrap,u_coarse,80,170,83,5.231986045837402,7.80525016784668,5.623569965362549,0.11714841425418854,0.18896111845970154,0.10076291114091873,0.030883340165019035
8,vanilla,extrap,u_coarse,80,170,107,4.947706699371338,8.039597511291504,3.9703879356384277,0.1105882078409195,0.19129662215709686,0.11255732923746109,0.015394512563943863
9,vanilla,extrap,u_coarse,80,170,94,5.400944709777832,9.564958572387695,5.550698280334473,0.12072422355413437,0.19372935593128204,0.10174110531806946,0.030088137835264206
10,vanilla,extrap,u_coarse,80,127,103,4.055788516998291,6.292663097381592,5.55765962600708,0.09535414725542068,0.15614473819732666,0.1326214224100113,0.030163653194904327
11,vanilla,extrap,u_coarse,80,127,87,4.547064781188965,6.896193504333496,4.5849289894104,0.10457386076450348,0.14564648270606995,0.12013029307126999,0.020528879016637802
12,vanilla,extrap,u_coarse,80,127,115,3.706696033477783,6.582796573638916,6.582796573638916,0.08674471825361252,0.144229456782341,0.11678703129291534,0.04231758415699005
13,vanilla,extrap,u_coarse,80,127,99,4.3324103355407715,6.924494743347168,5.538877487182617,0.10144312679767609,0.16386739909648895,0.1415817141532898,0.02996012195944786
14,vanilla,extrap,u_coarse,80,127,116,3.72029185295105,6.690815448760986,6.690815448760986,0.08667675405740738,0.13606774806976318,0.12044236809015274,0.04371778666973114
15,vanilla,extrap,u_coarse,80,127,112,4.198441028594971,6.142474174499512,5.546161651611328,0.0989353284239769,0.1701623946428299,0.10265632718801498,0.030038971453905106
16,vanilla,extrap,u_coarse,80,127,109,4.514235973358154,6.391162395477295,5.3481574058532715,0.10672011226415634,0.1709090769290924,0.10681349039077759,0.027932411059737206
17,vanilla,extrap,u_coarse,80,127,90,4.316712856292725,6.636745452880859,5.525114059448242,0.10003051906824112,0.16005456447601318,0.16005456447601318,0.02981141395866871
18,vanilla,extrap,u_coarse,80,127,111,4.619016170501709,6.641299247741699,5.413217067718506,0.10900439321994781,0.179069384932518,0.10271560400724411,0.028616134077310562
19,vanilla,extrap,u_coarse,80,127,83,4.227889537811279,6.728934288024902,4.495423793792725,0.09735845774412155,0.14437444508075714,0.10595166683197021,0.019735191017389297
20,vanilla,extrap,u_coarse,80,102,103,3.6655197143554688,6.742650508880615,6.742650508880615,0.08606775850057602,0.13829036056995392,0.13054531812667847,0.04439778998494148
