,rel_mean,rel_mean,rel_mean,rel_max,rel_max,rel_max,rel_fin,rel_fin,rel_fin,abs_fin,abs_fin,abs_fin,mse_fin,mse_fin,mse_fin,rel_mean,rel_max,rel_fin,abs_fin,mse_fin
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,se,se,se,se,se
method,,,,,,,,,,,,,,,,,,,,
stiefel,0.11696841312199831,0.04703420788836041,1000,0.1769071178212762,0.06191874880001991,1000,0.144631528750062,0.05104338504377293,1000,6.645486220240593,3.2832250678103074,1000,0.05364382239012048,0.061193299716574286,1000,0.0014873522486907747,0.001958042760758806,0.0016141335622329592,0.10382469285241348,0.001935102046457109
vanilla,0.12295561362430453,0.04832992487657703,1000,0.1882559983730316,0.0639840976878131,1000,0.15251898811012507,0.05257461743597153,1000,7.0234361907243725,3.4143106296496053,1000,0.05954542508686427,0.06450228120421024,1000,0.0015283264175481555,0.0020233548272420264,0.0016625553820967171,0.1079699822901638,0.002039741228819728
curvature,0.16090889869257807,0.057905605145797366,1000,0.24494195201992988,0.0767942213575721,1000,0.2024440555162728,0.07230902383847974,1000,9.231169220924377,4.264348809489169,1000,0.10095797993149608,0.10121260573871045,1000,0.0018311360155108616,0.002428446506290757,0.002286612107130073,0.13485054975413224,0.00320062362054954
operator_norm,0.16475001050531865,0.060195497236950564,1000,0.2547719058468938,0.08187577052217387,1000,0.2085731539838016,0.0718662990336719,1000,9.525700155258178,4.359670733540703,1000,0.10715496558463201,0.11250456368814299,1000,0.0019035487615513618,0.0025891392003134315,0.00227261191953161,0.13786489366365656,0.0035577066841800523
stoch_iso,0.17327345541864633,0.06377248620176558,1000,0.2708241886422038,0.08540677531914474,1000,0.22832830361276865,0.07768298913850254,1000,10.366861006259919,4.436029998558495,1000,0.12415087061002851,0.11125875209704915,1000,0.002016663084492395,0.0027007993761875154,0.002456551811277894,0.14027958564278298,0.0035183106625471037
