,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,986,0.00024062383761270535,0.00023599294945597649,0.9835005967010976,0.03299880659780487
0,rel_mean,curvature,986,0.0034863370089105975,0.0028396951965987682,1.0,1.982889300426331e-74
1,rel_mean,operator_norm,986,0.0025825875444794887,0.0019085961394011974,1.0,5.6567959243834925e-52
3,rel_mean,stoch_iso,986,0.0026233107499536467,0.0019659213721752167,1.0,1.362620176503946e-56
