,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,852,-9.287430734281808e-05,4.7905370593070984e-05,0.47276027010809546,0.9455205402161909
0,rel_mean,curvature,852,0.030506482365335656,0.026183612644672394,1.0,2.60869005455366e-113
1,rel_mean,operator_norm,852,0.03787917728172921,0.032148296013474464,1.0,1.9208531861366424e-113
3,rel_mean,stoch_iso,852,0.033554007928870935,0.03240186348557472,1.0,7.022620015461978e-105
