,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
0,rel_mean,curvature,986,0.004622688925962963,0.0036876951344311237,1.0,6.949633128844404e-123
1,rel_mean,operator_norm,986,0.0029814322809660412,0.002461235038936138,1.0,2.444426204264449e-93
2,rel_mean,stiefel,986,0.0009582173079252243,0.0008843261748552322,1.0,1.5447071051879678e-26
3,rel_mean,stoch_iso,986,0.005132456851318388,0.004268202930688858,1.0,7.169818256965005e-143
