,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,852,-0.005383489841481609,-0.003906730562448502,1.8258262819656764e-18,3.651652563931353e-18
0,rel_mean,curvature,852,0.017336330429034333,0.013947958126664162,1.0,4.001429905805363e-36
1,rel_mean,operator_norm,852,0.026316929700403984,0.02253207005560398,1.0,1.2964651371718536e-66
3,rel_mean,stoch_iso,852,0.01753892345537602,0.01391458511352539,1.0,7.523477680609852e-48
