,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
0,rel_mean,curvature,986,0.0043267019009916585,0.003489585593342781,1.0,3.009499359257674e-109
1,rel_mean,operator_norm,986,0.0032328802092911383,0.002656435128301382,1.0,1.327750855137754e-77
2,rel_mean,stiefel,986,0.0008671823284507524,0.0007754634134471416,1.0,2.0703690606192743e-18
3,rel_mean,stoch_iso,986,0.0033725413633604925,0.002743049990385771,1.0,5.405336273573147e-86
