,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,986,-0.0010018724514621086,-0.0007236343808472157,3.654119518473514e-16,7.308239036947028e-16
0,rel_mean,curvature,986,0.004559412129170452,0.0037476378493010998,1.0,2.8527406790549996e-111
1,rel_mean,operator_norm,986,0.0034870564234849165,0.002347005531191826,1.0,9.399982650874306e-81
3,rel_mean,stoch_iso,986,0.0048979145765652154,0.003882107324898243,1.0,2.4582288696642244e-122
