,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
0,rel_mean,curvature,986,0.0027423456129873017,0.0022417986765503883,1.0,1.948518750734693e-69
1,rel_mean,operator_norm,986,0.0030782874286341016,0.002333260141313076,1.0,1.8266899320190299e-75
2,rel_mean,stiefel,986,0.001605610423636364,0.0014667804352939129,1.0,1.6416972012254604e-59
3,rel_mean,stoch_iso,986,0.0038338029496447308,0.003259632270783186,1.0,7.506829394349805e-112
