,step,t,dyn_sigma_max,dyn_sigma_min,dyn_cond,dec_gain,latent_err,method,split,field,horizon,mu_id,k0
0,0,4.523893356323242,3.0285844802856445,0.07125136256217957,42.50563430786133,3.4046475887298584,4.6149452828103676e-05,vanilla,train,u_fine,40,850,144
1,8,4.77522087097168,3.9575819969177246,0.04667190834879875,84.79580688476562,3.261993885040283,0.10786992311477661,vanilla,train,u_fine,40,850,144
2,16,5.026548385620117,2.925539016723633,0.03764060512185097,77.72295379638672,3.2438459396362305,0.22610847651958466,vanilla,train,u_fine,40,850,144
3,24,5.2778754234313965,2.398768901824951,0.04102694243192673,58.468135833740234,3.3936331272125244,0.2057553082704544,vanilla,train,u_fine,40,850,144
4,32,5.529202938079834,2.941744804382324,0.012188795953989029,241.3482666015625,3.418900728225708,0.20136529207229614,vanilla,train,u_fine,40,850,144
5,40,5.7805304527282715,4.668339729309082,0.005372530315071344,868.9275512695312,3.420947551727295,0.2098807841539383,vanilla,train,u_fine,40,850,144
6,0,8.922122955322266,3.745349407196045,0.021151602268218994,177.07167053222656,3.4137251377105713,8.933391654863954e-05,vanilla,train,u_fine,40,850,284
7,8,9.173450469970703,2.9251277446746826,0.03359433636069298,87.07205200195312,3.524277925491333,0.10077165067195892,vanilla,train,u_fine,40,850,284
8,16,9.42477798461914,2.405534029006958,0.03719758614897728,64.6690902709961,3.4694979190826416,0.11449041217565536,vanilla,train,u_fine,40,850,284
9,24,9.676105499267578,2.6999471187591553,0.07366663217544556,36.650882720947266,3.490360736846924,0.1896761655807495,vanilla,train,u_fine,40,850,284
10,32,9.927433013916016,2.960489511489868,0.03527955710887909,83.91515350341797,3.237726926803589,0.1879577785730362,vanilla,train,u_fine,40,850,284
11,40,10.178760528564453,3.0881385803222656,0.00035172898788005114,8779.880859375,3.442563056945801,0.17661800980567932,vanilla,train,u_fine,40,850,284
12,0,3.5814156532287598,2.850297451019287,0.05940410494804382,47.98149108886719,3.47192120552063,2.4441413188469596e-05,vanilla,train,u_fine,40,850,114
13,8,3.832742929458618,3.1517369747161865,0.01900515705347061,165.83587646484375,3.0884389877319336,0.11016952991485596,vanilla,train,u_fine,40,850,114
14,16,4.084070682525635,2.6382598876953125,0.015402540564537048,171.28732299804688,3.3386476039886475,0.17617326974868774,vanilla,train,u_fine,40,850,114
15,24,4.335397720336914,2.82527756690979,0.029137009754776955,96.96525573730469,3.3737192153930664,0.19588640332221985,vanilla,train,u_fine,40,850,114
16,32,4.586725234985352,3.0899460315704346,0.04298896715044975,71.87765502929688,3.204087734222412,0.21667265892028809,vanilla,train,u_fine,40,850,114
17,40,4.838052749633789,3.762089967727661,0.03774803504347801,99.66320037841797,3.4153528213500977,0.20491106808185577,vanilla,train,u_fine,40,850,114
18,0,2.7017695903778076,2.5670201778411865,0.03728377819061279,68.85086059570312,3.521388530731201,5.870708264410496e-05,vanilla,train,u_fine,40,850,86
19,8,2.953097105026245,3.2778103351593018,0.015304986387491226,214.16616821289062,2.966167688369751,0.08841365575790405,vanilla,train,u_fine,40,850,86
20,16,3.2044246196746826,2.5276377201080322,0.05784603953361511,43.69594955444336,3.4772677421569824,0.1187979057431221,vanilla,train,u_fine,40,850,86
21,24,3.455751895904541,2.397705316543579,0.07424139231443405,32.29607009887695,3.48593807220459,0.16874350607395172,vanilla,train,u_fine,40,850,86
