,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,852,-0.00583290396162042,-0.006592839956283569,6.112353096284958e-34,1.2224706192569916e-33
0,rel_mean,curvature,852,0.03785538916943918,0.03621184453368187,1.0,3.874473291564827e-135
1,rel_mean,operator_norm,852,0.04199802127837295,0.03839471563696861,1.0,3.560875661523158e-138
3,rel_mean,stoch_iso,852,0.04942344323220387,0.04723972827196121,1.0,2.9062113698369503e-139
