,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,965,-0.001705915446108487,-0.0008538216352462769,0.0038885240850246297,0.007777048170049259
0,rel_mean,curvature,965,0.0314033383281583,0.021797288209199905,1.0,6.743038894084557e-141
1,rel_mean,operator_norm,965,0.04657826310728189,0.040926866233348846,1.0,3.222392033647899e-148
3,rel_mean,stoch_iso,965,0.04289687814992018,0.03443736955523491,1.0,4.993641486191203e-152
