,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,852,-0.004376939036599207,-0.004308478906750679,5.536040830466387e-12,1.1072081660932773e-11
0,rel_mean,curvature,852,0.02387922185258896,0.02817058190703392,1.0,1.0900774951041386e-66
1,rel_mean,operator_norm,852,0.024880836881749645,0.028627391904592514,1.0,1.785077500476402e-69
3,rel_mean,stoch_iso,852,0.030508149605454275,0.03062194213271141,1.0,7.059012052316561e-75
