,metric,method,n,delta_mean,delta_median,p_less,p_two_sided
2,rel_mean,stiefel,852,0.0004219113512428154,-0.0015281271189451218,0.12325297918226202,0.24650595836452405
0,rel_mean,curvature,852,0.034274500781591506,0.03129696846008301,1.0,9.885896542283275e-138
1,rel_mean,operator_norm,852,0.030761856918043933,0.028242498636245728,1.0,1.6016941550728672e-131
3,rel_mean,stoch_iso,852,0.040798828749099805,0.041524436324834824,1.0,6.1348924854224565e-137
