metric,method,n,delta_mean,delta_median,p_less,p_two_sided
rel_mean,curvature,1000,0.017266426473855973,0.012879874557256699,1.0,9.832332781237945e-94
rel_mean,operator_norm,1000,0.01379184852540493,0.008003868162631989,1.0,5.652607170837068e-42
rel_mean,stiefel,1000,0.008891730412840844,0.005304031074047089,1.0,2.8288321566851327e-37
rel_mean,stoch_iso,1000,0.025624924182891844,0.023421049118041992,1.0,1.3112370377610125e-117
